대화ID,화자A ID,화자A 성별,화자A 연령대,화자B ID,화자B 성별,화자B 연령대,화자C ID,화자C 성별,화자C 연령대,주제,키워드,발화 번호,발화자,발화,신조어
,,,,,,,,,,,,14,B,우리 회사에도 두산로보틱 거 들어온대. 나중에 같이 마시러 가자.,
,,,,,,,,,,,,15,A,그래 그래. 로봇이 말아주는 커피 기대된다.,말아주다
,,,,,,,,,,,,16,B,나도ㅋㅋ. 상상 이상으로 맛있을 거 같아.,
126802,0090,여자,30,0118,남자,30,,,,과학 기술,현대자동차,1,A,현대자동차 팰리세이드 출시 행사 ㅇㄸ?,ㅇㄸ
,,,,,,,,,,,,2,B,짜짜? 머박이다 ㅋㅋ,머박;짜짜
,,,,,,,,,,,,3,A,팰리세이드는 차에서 보내는 시간을 즐길 수 있는 공간이래,
,,,,,,,,,,,,4,B,그래서 팰리세이드는 삶에 가치를 더해주는 차라는 거지?,
,,,,,,,,,,,,5,A,맞아! 현대인의 트렌드를 반영한 차래,
,,,,,,,,,,,,6,B,그러면 팰리세이드는 어떤 특징이 있어?,
,,,,,,,,,,,,7,A,팰리세이드는 직관적인 사용자 경험을 위해 개발된 차래,
,,,,,,,,,,,,8,B,디자인도 멋지고 공간 활용성도 좋을 것 같아,
,,,,,,,,,,,,9,A,맞아! 그리고 안전·편의사양도 좋다고 해,
,,,,,,,,,,,,10,B,팰리세이드는 혁신적인 상품성을 갖춘 차인가봐,
,,,,,,,,,,,,11,A,그렇지! 현대자동차는 항상 고객의 요구를 반영하고 있어,
,,,,,,,,,,,,12,B,팰리세이드 사고 싶다 ㅠㅠ,
,,,,,,,,,,,,13,A,나도 그래 ㅋㅋ 팰리세이드 레알 대박이다,대박;레알
,,,,,,,,,,,,14,B,팰리세이드로 우리 삶이 더 행복해지길 바래,
,,,,,,,,,,,,15,A,그래! 팰리세이드로 행복한 여행을 떠나자,
,,,,,,,,,,,,16,B,팰리세이드로 가족과 같이 좋은 시간을 보내고 싶어,
052426,0073,여자,20,0110,남자,20,,,,과학 기술,CSG,1,A,안녕! 오늘 뭐해?,
,,,,,,,,,,,,2,B,ㅎㅇㅎㅇ! 그냥 뉴스 보고 있었어. CSG가 뭔가 신기한 솔루션을 개발했대.,
,,,,,,,,,,,,3,A,와! 그거 어떤 거야? 뭐가 신기한 거야?,
,,,,,,,,,,,,4,B,CSG가 VicTrack에 CPR 및 주문 관리 솔루션을 제공했대. 그래서 기업이 고객과 만나는 방식이 바뀌었대.,
,,,,,,,,,,,,5,A,대박! 그러면 VicTrack은 뭐하는 기업이야?,
,,,,,,,,,,,,6,B,VicTrack은 호주에서 대중교통 인프라를 관리하는 국영 기업이야. 그래서 CSG의 솔루션을 도입했대.,
,,,,,,,,,,,,7,A,그러면 CSG의 솔루션은 어떤 효과가 있었어?,
,,,,,,,,,,,,8,B,CSG의 솔루션 덕분에 VicTrack은 보다 효과적이고 비용 효율적인 솔루션을 제공할 수 있게 됐대.,
,,,,,,,,,,,,9,A,그래서 VicTrack은 CSG의 역량에 대해 어떻게 생각하고 있어?,
,,,,,,,,,,,,10,B,VicTrack 통신 부문 총괄 매니저는 CSG의 역량을 게임 체임저와 같다고 말했어. 진짜 대단한 거 같아!,
,,,,,,,,,,,,11,A,와! CSG는 현지 시장 경험이 풍부하면서 복잡한 프로젝트를 다룰 검증된 전문성을 갖춘 기술 제공 업체라고 하네.,
,,,,,,,,,,,,12,B,맞아! VicTrack은 그런 기술 제공 업체를 찾아왔어.,
,,,,,,,,,,,,13,A,CSG의 솔루션은 짜짜 대단한 것 같아. 덕분에 기업과 고객이 더 잘 소통할 수 있을 것 같아.,짜짜
,,,,,,,,,,,,14,B,맞아! CSG의 솔루션은 고객 경험을 창출하는 데 도움이 되는 거야.,
,,,,,,,,,,,,15,A,렬루 신기하다. CSG는 더 많은 혁신을 이끌어낼 것 같아.,렬루
,,,,,,,,,,,,16,B,그래! CSG는 계속해서 혁신을 추구할 거야.,
124311,0088,남자,30,0156,여자,30,,,,과학 기술,파루인쇄전자,1,A,와 파루인쇄전자 제품 박박이네 ㅋㅋ,박박
,,,,,,,,,,,,2,B,응! 온열감과 디자인이 좋아서 완판됐대 ㅎㅎ,
,,,,,,,,,,,,3,A,그러면 CES에서도 주목받을 거야?,
,,,,,,,,,,,,4,B,그래! CES에서도 파루인쇄전자의 잉코 브랜드가 주목받을 거래 ㅋㅋ,
,,,,,,,,,,,,5,A,파루인쇄전자는 어떤 제품을 만드는 거야?,
,,,,,,,,,,,,6,B,파루인쇄전자는 초경량 저전력 필름히터 기술로 핫해!,핫해
,,,,,,,,,,,,7,A,필름히터? 그게 뭐임?,
,,,,,,,,,,,,8,B,필름히터는 폴리에틸렌테레프탈레이트 합성수지에 은나노를 인쇄해 만든 전기발열체야,
,,,,,,,,,,,,9,A,전압이 공급되면 은나노 잉크 패턴을 타고 전류가 흐르면서 열이 발생하는 거지?,
,,,,,,,,,,,,10,B,그렇지! 섭씨 20~80도 수준의 발열 성능을 갖추고 있어,
,,,,,,,,,,,,11,A,그럼 어디에 사용되는 거야?,
,,,,,,,,,,,,12,B,"가전 제품이나 자동차 히터, 냉장고 히터, 전기온열제품 등에 사용되고 있어",
,,,,,,,,,,,,13,A,파루인쇄전자의 잉코 브랜드는 어떤 제품을 만드는 거야?,
,,,,,,,,,,,,14,B,잉코는 일반 소비자용 제품을 양산하는 브랜드야,
,,,,,,,,,,,,15,A,파루인쇄전자의 기술은 레알루다가 레전드네!,레알
,,,,,,,,,,,,16,B,응! 파루인쇄전자의 필름히터 기술은 많은 효과를 가져와서 인기가 많아!,
124237,0088,남자,30,0160,여자,30,,,,과학 기술,딥러닝,1,A,이정철 교수팀 딥러닝 기술 대박이야!,
,,,,,,,,,,,,2,B,ㄹㅇ? 어떤 분야에서 사용되는 거야?,
,,,,,,,,,,,,3,A,이번에는 나노 스케일 3D 표면을 예측하는데 사용되었대,
,,,,,,,,,,,,4,B,와우내 그러면 반도체 생산에도 도움이 될 거야,와우내
,,,,,,,,,,,,5,A,맞아! 반도체 생산속도와 정밀 측정에 도움이 되는 기술이래,
,,,,,,,,,,,,6,B,그러면 원자현미경보다 더 빠르고 정확한 거야?,
,,,,,,,,,,,,7,A,"맞아! 원자현미경은 물리적으로 표면을 스캔하기 때문에 느리고, 고온에서는 작동 안돼",
,,,,,,,,,,,,8,B,그래서 딥러닝을 이용한 비접촉 측정 방법을 개발한 거구나,
,,,,,,,,,,,,9,A,맞아! 광 현미경에서 딥러닝을 이용해 나노 스케일 3D 표면을 예측했어,
,,,,,,,,,,,,10,B,와 광 현미경으로도 가능하다니 대단해,
,,,,,,,,,,,,11,A,그래! 이제는 인공지능 모델을 훈련시켜서 더 정확한 예측이 가능해졌어,
,,,,,,,,,,,,12,B,인공지능이랑 딥러닝은 차이가 있는 거야?,
,,,,,,,,,,,,13,A,"딥러닝은 인공지능의 한 분야로, 인공신경망을 이용해 학습하는 거야",
,,,,,,,,,,,,14,B,"아하, 그러면 딥러닝을 이용한 예측은 더 정확하겠네",
,,,,,,,,,,,,15,A,맞아! 딥러닝을 이용하니까 예측 정확도가 훨씬 높아진 거야,
,,,,,,,,,,,,16,B,렬루 대단한 기술이네! 앞으로 더 많은 분야에서 응용될 것 같아,렬루
136777,0096,여자,30,0111,남자,30,,,,과학 기술,빅데이터,1,A,와 이거 알아? 빅데이터로 치매 발병률 연관성 조사한 연구 결과가 나왔더라,
,,,,,,,,,,,,2,B,레알? 그러면 어떤 연관성이 있었어?,레알
,,,,,,,,,,,,3,A,균형 장애가 있는 노인들이 치매가 더 쉽게 발생한다는 거래,
,,,,,,,,,,,,4,B,그러면 균형 장애를 예방하면 치매 예방에 도움이 될까?,
,,,,,,,,,,,,5,A,그건 잘 모르겠어. 근데 치매 유병률이 2배나 증가했다는 거 보니까 조심해야겠다,
,,,,,,,,,,,,6,B,맞아. 나이가 들면서 건강에 더 신경 써야겠다는 생각이 드는구나,
,,,,,,,,,,,,7,A,그래서 우리도 균형 장애 예방을 위해 운동이나 균형 강화하는 활동을 해야겠어,
,,,,,,,,,,,,8,B,맞아. 운동은 레알루다가 중요하다고 하더라. 우리도 같이 운동해보는 건 어떰?,레알
,,,,,,,,,,,,9,A,굿굿! 우리 같이 건강하게 운동하자!,
,,,,,,,,,,,,10,B,ㅋㅋㅋ 그래 그래! 건강한 신체가 되자!,
,,,,,,,,,,,,11,A,근데 이 연구는 SCIE급 해외 저널에 게재됐다더라. 대단한 연구인가봐,
,,,,,,,,,,,,12,B,글쿠나. 국내에서도 이런 연구들이 많이 이루어지는구나,글쿠나
,,,,,,,,,,,,13,A,맞아. 빅데이터를 활용한 연구들이 점점 늘어나고 있어,
,,,,,,,,,,,,14,B,빅데이터는 렬루다가 유용한 자료인 것 같아. 다양한 분야에서 활용되고 있으니까,렬루
,,,,,,,,,,,,15,A,맞아. 빅데이터의 가능성은 무궁무진해. 앞으로 더 많은 연구들이 나올 것 같아,
,,,,,,,,,,,,16,B,기대되는 연구들이 많이 나오길 바라보자!,
087083,0093,여자,30,0113,남자,30,,,,과학 기술,라인페이,1,A,라인페이가 국내에서는 잘 안쓰인다고 해.,
,,,,,,,,,,,,2,B,그래? 근데 외국에서는 인기가 많다고 하던데.,
,,,,,,,,,,,,3,A,"맞아 일본이나 대만, 태국에서는 라인이 유명하다고 해.",
,,,,,,,,,,,,4,B,그러면 외국에서는 어떤 서비스를 제공하나?,
,,,,,,,,,,,,5,A,라인은 해외에서는 라인페이 중심의 생활 금융플랫폼으로 도약하고 있대.,
,,,,,,,,,,,,6,B,라인페이는 어떤 기능이 있는 거야?,
,,,,,,,,,,,,7,A,라인페이는 라인 메신저 안에서 결제를 지원하는 거래 서비스야.,
,,,,,,,,,,,,8,B,글쿠나. 그래서 외국에서는 많이 쓰인다는 거구나.,글쿠나
,,,,,,,,,,,,9,A,마좌 라인페이는 많은 사용자와 거래량을 확보하고 있어.,마좌
,,,,,,,,,,,,10,B,그러면 라인은 더 다양한 금융 서비스를 제공할 거야?,
,,,,,,,,,,,,11,A,맞아 글로벌 시장에서 통한 라인페이의 성공 가능성을 바탕으로 본격적인 금융 서비스를 제공할 거래.,
,,,,,,,,,,,,12,B,"라인페이 출시한 지 4년이나 됐다고 하던데, 월 거래 금액은 얼마나 되는 거야?",
,,,,,,,,,,,,13,A,라인페이의 월 거래 금액은 1조원이라고 해.,
,,,,,,,,,,,,14,B,와 상당히 많은 거래량이네.,
,,,,,,,,,,,,15,A,"국내에서는 체감하기 어렵겠지만, 라인페이는 성공적인 서비스야.",
,,,,,,,,,,,,16,B,라인페이의 성공을 바탕으로 더 다양한 금융 서비스를 제공하겠다는거네,
018361,0047,여자,30,0120,남자,30,,,,과학 기술,로봇 바리스타,1,A,요즘에 커피 진짜 자주 마신당.,
,,,,,,,,,,,,2,B,나도 커피머신 들이고 나서 자주 먹어.,
,,,,,,,,,,,,3,A,요즘엔 커피 기능뿐만 아니라 디자인도 농협은행이야. ㅋㅋ,농협은행
,,,,,,,,,,,,4,B,그치. 가전제품이 인테리어 역할도 하니까 기술 디자인 다 중요하지.ㅋㅋ,
,,,,,,,,,,,,5,A,근데 핸드드립 머신 없는 건 좀 아쉽다. 드립 내려주는 기계는 없어?,
,,,,,,,,,,,,6,B,있어. ㅋㅋ 나 얼마 전에 라운지 엑스라는 카페 갔는데 로봇 바리스타가 내려주는 커피 마셨다.ㅋㅋ,
,,,,,,,,,,,,7,A,대박. ㅋㅋ 그 로봇 이름이 뭐야?,
,,,,,,,,,,,,8,B,라운지 랩에서 만든 바리스라는 로봇이야. ㅋㅋ 협동로봇이랑 다른 커피 머신들로 구성된 커피 스테이션이야.ㅋㅋ,
,,,,,,,,,,,,9,A,오홍. ㅋㅋ 근데 그냥 물만 부어주는 거 아냐?,
,,,,,,,,,,,,10,B,노노. 컵 뽑는 거 부터 핸드드립도 원두 타입에 따라 알딱깔센하게 내려줌. ㅋㅋ,알딱깔센
,,,,,,,,,,,,11,A,우아. 매번 원두 타입 별로 설정 해야하는 거 아냐?,
,,,,,,,,,,,,12,B,"미리 원두에 따른 추출 방법이 프로그래밍 돼 있어서 알아서 물양이랑 물줄기 굵기, 궤적까지 다 알아서 내려줌.",
,,,,,,,,,,,,13,A,우아. 로봇 진화 도대체 어디까지야.,
,,,,,,,,,,,,14,B,그치.ㅋㅋ 나도 이렇게 기술이 발전했는지 몰랐어.ㅋㅋ,
,,,,,,,,,,,,15,A,로봇바리스타 우리 집에도 두고 싶다.ㅋㅋ,
,,,,,,,,,,,,16,B,나도. ㅋㅋ 돈만 많다면 다 가능하지.ㅎㅎ,
086973,0093,여자,30,0117,남자,30,,,,과학 기술,5G,1,A,와 5G 상용화 기념행사 어땠어?,
,,,,,,,,,,,,2,B,진짜 대박이었어! 5G로 무엇을 할 수 있게 됐는지 그거 앎?,대박
,,,,,,,,,,,,3,A,음악 공연도 5G로 할 수 있게 됐다더라. 진짜 신박해!,신박하다
,,,,,,,,,,,,4,B,그렇지! 홀로그램 공연도 5G로 가능하다니까. 미래가 왔다는 느낌이야.,
,,,,,,,,,,,,5,A,근데 5G 상용화로 어떤 변화가 있을까?,
,,,,,,,,,,,,6,B,속도가 엄청 빨라지고 연결이 안정적이라더라. 인터넷 사용이 편해질 거야.,
,,,,,,,,,,,,7,A,글쿠나. 그러면 5G로 어떤 서비스를 할 수 있을까?,글쿠나
,,,,,,,,,,,,8,B,증강현실 콘서트나 실감협연도 가능하다더라. 집에서도 즐길 수 있는 거야.,
,,,,,,,,,,,,9,A,와 진짜 신기방기! 그러면 우리나라는 5G 전략을 어떻게 추진하려고 하지?,신기방기
,,,,,,,,,,,,10,B,정부가 5G+ 전략을 발표했어. 세계 최고의 5G 생태계를 조성하려고 해.,
,,,,,,,,,,,,11,A,대박이네! 그러면 어떤 목표를 세웠어?,
,,,,,,,,,,,,12,B,2026년까지 세계시장의 15%를 점유하고 일자리 60만개를 창출하려고 해.,
,,,,,,,,,,,,13,A,와 레알루다가 대단내! 우리 정부 최고야!,레알
,,,,,,,,,,,,14,B,응응! 우리나라는 항상 선도해 나가는 거야.,
,,,,,,,,,,,,15,A,그래서 우리나라 5G는 세계에서 어떻게 평가되고 있을까?,
,,,,,,,,,,,,16,B,세계에서도 우리나라 5G는 말모말모라고 평가받고 있어,
172169,0016,여자,30,0115,남자,30,,,,과학 기술,"데이터, 인공지능, 소재연구",1,A,데이터와 인공지능이 소재연구에 활용되는 추진방안이 나왔어!,
,,,,,,,,,,,,2,B,와! 신소재 개발을 빨리 할 수 있게 되겠네,
,,,,,,,,,,,,3,A,맞아. 이제 시행착오를 최소화하고 더 안정적으로 연구할 수 있을 거야,
,,,,,,,,,,,,4,B,효율적인 연구를 위해 데이터 입력 표준템플릿도 확립한다고 하던데,
,,,,,,,,,,,,5,A,"응, 그래서 양질의 데이터를 확보할 수 있을 거야",
,,,,,,,,,,,,6,B,인공지능도 학습 가능한 메타데이터를 확보하려고 해,
,,,,,,,,,,,,7,A,그래서 420만건의 메타데이터를 확보할 계획이래,
,,,,,,,,,,,,8,B,디지털뉴딜 추경으로 재원도 확보했다고 하던데,
,,,,,,,,,,,,9,A,"응, 80여억원부터 투자하고 2027년까지 598억원을 투자할 거래",
,,,,,,,,,,,,10,B,와우내 꽤 큰 규모로 투자하는구나,와우내
,,,,,,,,,,,,11,A,"소재 연구데이터 수집과 관리, 활용 체계도 구축한다고 해",
,,,,,,,,,,,,12,B,그러면 연구자들은 더 용이하게 소재 연구에 집중할 수 있겠네,
,,,,,,,,,,,,13,A,마좌 연구에 더 집중할 수 있고 시간을 절약할 수 있어,마좌
,,,,,,,,,,,,14,B,이번에 소재·부품·장비 경쟁력강화위원회를 통해 확정한 방안이라니 레전드다,
,,,,,,,,,,,,15,A,레알루다가 기대되는 발전이지,레알
,,,,,,,,,,,,16,B,앞으로 소재연구가 더욱 더 발전할 것 같아!,
038104,0015,여자,30,0115,남자,30,,,,과학 기술,제임스 웹 우주망원경,1,A,우주 여행 가보고 싶어,
,,,,,,,,,,,,2,B,맞아! 가능하다면 나두 가보고 싶음,
,,,,,,,,,,,,3,A,그니깐.ㅠ 그래서 요새 천문학 공부 하구있어.ㅎ,
,,,,,,,,,,,,4,B,나도 우주에 관심 많아서 천문학 공부 많이해.ㅎ,
,,,,,,,,,,,,5,A,근데 이번에 제임스 웹 우주 망원경이 나왔자나. 그거 허블 망원경이랑 무슨 차이가 있는거야?,
,,,,,,,,,,,,6,B,제임스 웹 우주 망원경이 허블 망원경보다 훨씬 큰 반사경을 써,
,,,,,,,,,,,,7,A,그래? 얼마나 더 큰데?,
,,,,,,,,,,,,8,B,집광 면적이 7.3배 더 넓은 직경 6.5m의 반사경을 써,
,,,,,,,,,,,,9,A,엄청 나다.ㅎㅎ 그거 재질은 어떻게 돼?,
,,,,,,,,,,,,10,B,가볍고 강하고 열 변형이 적은 베릴륨을 소재로 해서 금을 코팅한 거울을 쓰고 있어,
,,,,,,,,,,,,11,A,그럼 너무 무거운 거 아냐?,
,,,,,,,,,,,,12,B,ㄴㄴ. 반사경은 훨씬 커졌지만 망원경 전체의 무게는 6.5t이야. 허블의 절반밖에 안 돼,
,,,,,,,,,,,,13,A,어케 그런 망원경을 만들었지...,어케
,,,,,,,,,,,,14,B,나사의 기술력은 정말 대단해,
,,,,,,,,,,,,15,A,킹정이야. 그나저나 난 일있어서 가봐야겠어.ㅠ,킹정
,,,,,,,,,,,,16,B,알았어. 오늘 대화하느라 재밌었어~,
144224,0074,여자,20,0103,남자,20,0141,여자,20,과학 기술,LED 드라이버 IC,1,A,이거 봐봐! LED 드라이버 IC에 대한 기사가 나왔어!,
,,,,,,,,,,,,2,B,와! 짜짜? 어떤 내용이야?,짜짜; 
,,,,,,,,,,,,3,C,LED 드라이버 IC 분야의 선도 업체인 파워 인테그레이션스가 새로운 제품을 발표했대!,
,,,,,,,,,,,,4,A,그래? 그 제품은 어떤 특징이 있어?,
,,,,,,,,,,,,5,B,이 LED 드라이버 IC는 비절연 램프 설계와 절연 전구 토폴로지에 모두 적합하다고 해!,
,,,,,,,,,,,,6,C,그리고 높은 효율과 뛰어난 신뢰성을 자랑한다고 하네!,
,,,,,,,,,,,,7,A,"와우내 그러면 전구나 튜브, 다운라이트에 다 사용할 수 있겠네!",와우내
,,,,,,,,,,,,8,B,맞아! 최대 20W까지 사용할 수 있어!,
,,,,,,,,,,,,9,C,그리고 리딩 엣지와 트레일링 엣지 TRIAC 디머를 모두 지원해서 디밍 성능도 탁월하대!,
,,,,,,,,,,,,10,A,"디밍 성능도 좋고, 절연과 비절연 토폴로지도 모두 지원한다니 레전드네!",
,,,,,,,,,,,,11,B,그렇지! 그리고 이 드라이버는 프로그래밍이 가능한 디밍 프로파일 특성도 있어서 설계자가 디밍 범위와 효율을 조절할 수 있대!,
,,,,,,,,,,,,12,C,디밍 범위를 확장하거나 로드-셧다운 모드를 사용하면 쉬머 현상도 없앨 수 있대!,
,,,,,,,,,,,,13,A,와 그렇게 다양한 기능을 가지고 있구나!,
,,,,,,,,,,,,14,B,맞아! 그리고 연결된 디머가 없거나 디머가 풀 도통각으로 설정된 경우에는 디머 관리 회로가 턴 오프되어 효율이 향상된다고 해!,
,,,,,,,,,,,,15,C,역률도 계속해서 관리한다는 게 독특한 점이래!,
,,,,,,,,,,,,16,A,이런 기능이 있는 드라이버를 사용하면 조명 제품의 효율도 높일 수 있겠네!,
,,,,,,,,,,,,17,B,맞아! 그리고 이 드라이버는 디밍 모드에서도 역률을 관리한다고 하니까 렬루다가 유용하겠다!,렬루다가
,,,,,,,,,,,,18,C,그래! 이런 기술이 발전하면 조명 제품의 효율도 높아지고 에너지도 절약할 수 있을 것 같아!,
,,,,,,,,,,,,19,A,맞아! 더욱 환경 친화적인 조명 제품을 사용할 수 있게 되겠네!,
,,,,,,,,,,,,20,B,그렇지! 이런 기술이 더 많이 발전하면 좋을 텐데!,
,,,,,,,,,,,,21,C,맞아! 앞으로 더 기대해봐야겠다!,
,,,,,,,,,,,,22,A,그래! 앞으로 더 많은 혁신이 있을 거야!,
,,,,,,,,,,,,23,B,기대돼!,
,,,,,,,,,,,,24,C,"응, 기대해보자!",
060467,0078,여자,20,0104,남자,20,,,,과학 기술,cybersecurity solutions,1,A,와! 이 기사 알아?,
,,,,,,,,,,,,2,B,"아니, 뭐 얘기하는 거야?",
,,,,,,,,,,,,3,A,힐스톤 네트웍스가 사이버 보안 솔루션으로 인정받았대!,
,,,,,,,,,,,,4,B,짜짜? 박박이네!,박박;짜짜
,,,,,,,,,,,,5,A,그래! 2023 Frost Radar에서 혁신과 성장 리더로 선정됐어!,
,,,,,,,,,,,,6,B,"대박, 그거 대단한 거 같은데?",
,,,,,,,,,,,,7,A,맞아! Frost & Sullivan이 만든 보고서래.,
,,,,,,,,,,,,8,B,그러면 그 보고서에 뭐가 나와?,
,,,,,,,,,,,,9,A,"성장 전략, 혁신, 고객 경험, 시장 점유율을 평가한 거래.",
