대화ID,화자A ID,화자A 성별,화자A 연령대,화자B ID,화자B 성별,화자B 연령대,화자C ID,화자C 성별,화자C 연령대,주제,키워드,발화 번호,발화자,발화,신조어
,,,,,,,,,,,,6,B,레알 좋아! 가격도 착한 거 많아,레알
,,,,,,,,,,,,7,A,그러면 나도 한 번 써봐야겠다,
,,,,,,,,,,,,8,B,꼭 해봐! 다양한 상품들이 많아서 좋아,
,,,,,,,,,,,,9,A,그러면 전자상거래는 계속 성장할 거 같아,
,,,,,,,,,,,,10,B,맞아! 편하고 빠르니까 더 많은 사람들이 쓸 거야,
,,,,,,,,,,,,11,A,그리고 뷰티 제품들도 인기가 많아지고 있지,
,,,,,,,,,,,,12,B,맞아! 피부 관리용품도 많이 팔려고 하더라,
,,,,,,,,,,,,13,A,나도 요즘 피부 관리에 관심 많이 갖고 있어,
,,,,,,,,,,,,14,B,그래? 나도 최근에 피부 관리 제품들 사봤는데,
,,,,,,,,,,,,15,A,효과는 어떰?,어떰
,,,,,,,,,,,,16,B,진짜 좋아! 피부 상태가 많이 좋아진 거 같아,
270602,0001,남자,20,0142,여자,20,,,,미용과 패션,"이영지, 코스모폴리탄, 패션 매거진",1,A,헬롱! 이영지가 최근에 코스모폴리탄 2월호 커버를 장식했대.,헬롱
,,,,,,,,,,,,2,B,와 레알? 이영지 레알 멋있는 사람이야.,레알
,,,,,,,,,,,,3,A,"응, 그리고 이영지는 <쇼미더머니>에서 우승했는데 최초의 여성 우승자래.",
,,,,,,,,,,,,4,B,짜짜? 레게노다. 그런데 이영지는 뭐하는 사람이야?,레게노;짜짜
,,,,,,,,,,,,5,A,이영지는 유튜브 크리에이터이고 <차쥐뿔>이라는 채널을 운영하고 있어.,
,,,,,,,,,,,,6,B,"오, 글쿠나. 그 채널에서는 뭐하는 거야?",글쿠나
,,,,,,,,,,,,7,A,"이영지는 다양한 콘텐츠를 올리는데, 예능이나 오락 관련 영상도 많이 만들어.",
,,,,,,,,,,,,8,B,재밌겠다. 이영지는 패션에도 관심이 많은 거 같아?,
,,,,,,,,,,,,9,A,"응, 이영지는 패션매거진 커버스타까지 한 적이 있더라고. 짜짜 스타일리시하다고 생각해.",짜짜
,,,,,,,,,,,,10,B,패션에도 열정이 넘치는 모습이 멋져. 이영지는 렬루 다재다능한 사람인 것 같아.,렬루
,,,,,,,,,,,,11,A,맞아. 이영지는 뿅뿅 지구오락실이나 컴백홈에서도 활약하고 있어. 레알 레게노라고 생각해.,레게노;레알
,,,,,,,,,,,,12,B,이영지는 여성 최초의 '쇼미더머니' 우승자라고 해서 성별에 상관없이 활약할 수 있는 시대를 강조하고 있더라고.,
,,,,,,,,,,,,13,A,맞아. 성별을 따지는 건 무의미하다고 말하고 있었어.,
,,,,,,,,,,,,14,B,진짜 멋진 사람이네. 이영지의 힙합에 대한 생각도 알고 싶다.,
,,,,,,,,,,,,15,A,이영지는 힙합은 자신이 살아가는 방식이라고 말하고 있어. 남들을 신경 안 쓰고 나답게 사는 거래.,
,,,,,,,,,,,,16,B,레게노다. 이영지의 언행과 태도가 렬루 멋지다고 생각해.,레게노;렬루
259866,0001,남자,20,0148,여자,20,,,,미용과 패션,러쉬,1,A,러쉬는 항구도시 풀에 새로운 그린 허브를 완공했어!,
,,,,,,,,,,,,2,B,와 레게노다! 그린 허브에서는 무엇을 하는 거야?,레게노
,,,,,,,,,,,,3,A,그린 허브는 폐기물을 재활용하고 순환경제를 창조하는 공간이야.,
,,,,,,,,,,,,4,B,폐기물을 재활용하다니 레게노다!,레게노
,,,,,,,,,,,,5,A,러쉬는 이미 그린 허브를 2015년부터 운영하고 있어.,
,,,,,,,,,,,,6,B,짜짜 친환경적인 브랜드인 것 같아.,짜짜
,,,,,,,,,,,,7,A,"응, 러쉬는 항상 환경에 대한 책임을 다하고 있어.",
,,,,,,,,,,,,8,B,러쉬 제품을 사용해 본 적이 있는데 피부에도 좋아서 좋았어!,
,,,,,,,,,,,,9,A,그렇지? 러쉬 제품은 천연성분을 사용해서 피부에 좋아.,
,,,,,,,,,,,,10,B,그래서 항상 믿고 사용할 수 있어!,
,,,,,,,,,,,,11,A,러쉬는 투자도 많이 했더라고. 230만 파운드를 투자했어.,
,,,,,,,,,,,,12,B,최근에 그린 허브가 더 커진 것 같아. 3배 규모로 확장됐대.,
,,,,,,,,,,,,13,A,"응, 그리고 폐기물 처리규모와 범위도 더 확대했어.",
,,,,,,,,,,,,14,B,렬루다가 멋진 공간이 되었을 것 같아!,렬루
,,,,,,,,,,,,15,A,마좌 러쉬는 항상 환경을 생각하고 앞장서는 브랜드야.,마좌
,,,,,,,,,,,,16,B,짜짜로 레게노다! 다른 회사들도 러쉬처럼 해야겠다.,레게노;짜짜
107122,0078,남자,20,0145,여자,20,,,,미용과 패션,각질제거제,1,A,각질제거제 얘기해봐,
,,,,,,,,,,,,2,B,각질제거제? 그거 인기 많아?,
,,,,,,,,,,,,3,A,"응, 여름에 피부 관리하기 좋아서 인기가 많아졌대",
,,,,,,,,,,,,4,B,글쿠나. 근데 각질제거제 사용하면 안좋은 점은 없어?,글쿠나
,,,,,,,,,,,,5,A,소비자원에 따르면 피부 부작용이 가장 많대,
,,,,,,,,,,,,6,B,피부 부작용? 그러면 안전한 제품을 골라야겠네,
,,,,,,,,,,,,7,A,마좌 제품 선택할 때 주의해야 해,마좌
,,,,,,,,,,,,8,B,어떤 제품이 좋을까? 추천해줄만한 거 있어?,
,,,,,,,,,,,,9,A,나는 피부타입에 맞는 제품을 찾아서 사용해,
,,,,,,,,,,,,10,B,그래도 어떤 브랜드가 좋은지 알려줄 수 있어?,
,,,,,,,,,,,,11,A,"각질제거제 브랜드로는 이니스프리, 더페이스샵 등이 인기가 많아",
,,,,,,,,,,,,12,B,그러면 이니스프리나 더페이스샵 제품을 사봐야겠다,
,,,,,,,,,,,,13,A,ㅇㅇ 피부에 잘 맞는 제품을 선택해봐,
,,,,,,,,,,,,14,B,고마워! 피부 관리 열심히 할게,
,,,,,,,,,,,,15,A,잘 해보면 피부가 좋아질 거야,
,,,,,,,,,,,,16,B,피부가 좋아지면 자신감도 생기겠지?,
259681,0001,남자,20,0148,여자,20,,,,미용과 패션,솔베이 그룹,1,A,솔베이 그룹이 분사되었어?,
,,,,,,,,,,,,2,B,"응, 솔베이와 사이엔스코로 분리됐대!",
,,,,,,,,,,,,3,A,새로운 기업명칭은 언제 알려줄까?,
,,,,,,,,,,,,4,B,12월경에 알려줄 예정이래,
,,,,,,,,,,,,5,A,솔베이는 어떤 분야에서 사업을 하려고 하는 거야?,
,,,,,,,,,,,,6,B,"솔베이는 주택공급, 건강, 영양, 이동 등 여러 분야에서 솔루션을 제공할 거래",
,,,,,,,,,,,,7,A,와 그렇게 다양한 분야에서 활동하는 건 대단하군,
,,,,,,,,,,,,8,B,"응, 인류 발전을 위해 많은 도움이 될 거야",
,,,,,,,,,,,,9,A,사이엔스코는 어떤 기업이지?,
,,,,,,,,,,,,10,B,사이엔스코는 인류의 발전을 위해 혁신을 인도하는 기업이래,
,,,,,,,,,,,,11,A,"오, 그래서 솔베이와 비슷한 분야에서 활동하는 거야?",
,,,,,,,,,,,,12,B,"그렇지, 사이엔스코도 관련된 소재들과 관련한 회사의 유산을 이어받아",
,,,,,,,,,,,,13,A,솔베이와 사이엔스코는 앞으로 더 큰 성장을 이루겠네,
,,,,,,,,,,,,14,B,"응, 오랜 역사를 가진 기업들이니까 믿음직스러울 거야",
,,,,,,,,,,,,15,A,"글쿠나, 앞으로도 기대가 돼",글쿠나
,,,,,,,,,,,,16,B,맞아 우리도 솔베이와 사이엔스코의 발전을 응원할게!,
071781,0085,여자,30,0112,남자,30,,,,미용과 패션,노스페이스 화이트라벨,1,A,노스페이스 화이트라벨 너무 예뻐!,
,,,,,,,,,,,,2,B,응! 렬루 스타일리시하다!,렬루
,,,,,,,,,,,,3,A,화이트라벨은 젊은 층에게 인기가 많아.,
,,,,,,,,,,,,4,B,그래서 노스페이스가 핵심 성장동력이 되었나봐.,
,,,,,,,,,,,,5,A,화이트라벨 제품들은 디자인이 독특하고 실용적이야.,
,,,,,,,,,,,,6,B,그래서 해외에서도 인기가 많은 거지?,
,,,,,,,,,,,,7,A,맞아! 해외에서도 화이트라벨을 찾는 사람들이 많아.,
,,,,,,,,,,,,8,B,그러면 유통도 노스페이스 매장에서만 하는 건가?,
,,,,,,,,,,,,9,A,아니야. 백화점에서도 볼 수 있어.,
,,,,,,,,,,,,10,B,아웃도어 조닝이 아니라 스포츠 조닝에도 있구나.,
,,,,,,,,,,,,11,A,맞아! 다양한 분야에서 활용되고 있어.,
,,,,,,,,,,,,12,B,화이트라벨은 노스페이스의 핵심 브랜드가 되었네.,
,,,,,,,,,,,,13,A,그래서 계속 성장하고 있는 거야.,
,,,,,,,,,,,,14,B,노스페이스의 미래가 기대되는구나.,
,,,,,,,,,,,,15,A,맞아! 앞으로도 더 멋진 제품들이 나올 거야.,
,,,,,,,,,,,,16,B,기대할게! 화이트라벨은 렬루다가 멋져!,렬루
105652,0077,여자,20,0109,남자,20,,,,미용과 패션,"성분, 환경, 가격",1,A,"코로나19때문에 미국과 EU 뷰티 시장에서 성분, 환경 등에 특화된 제품들이 각광을 받고 있어.",
,,,,,,,,,,,,2,B,그래서 미국 뷰티시장에서 어떤 제품들이 인기를 끌고 있어?,
,,,,,,,,,,,,3,A,"성분, 환경, 가격의 3박자를 고루 갖춘 제품들이 대세야.",
,,,,,,,,,,,,4,B,그러면 그 제품들은 어떤 특징이 있어?,
,,,,,,,,,,,,5,A,심플하고 효과적인 성분과 다양한 환경적 가치를 추구하며 합리적인 가격을 가지고 있어.,
,,,,,,,,,,,,6,B,그럼 미국 시장에서 이런 제품들이 계속 인기를 얻을 수 있을까?,
,,,,,,,,,,,,7,A,"그렇대 팬데믹으로 인한 환경 변화와 MZ세대의 인식 변화, Z세대의 합리적인 소비 추구와 관련이 있어서 앞으로도 계속 인기를 얻을 가능성이 높아.",
,,,,,,,,,,,,8,B,그래서 미국 화장품 업계에서 어떤 트렌드가 주목받고 있어?,
,,,,,,,,,,,,9,A,KOTRA는 '성분'에 주목하고 있다고 해.,
,,,,,,,,,,,,10,B,성분에 주목한다는 건 무슨 뜻이야?,
,,,,,,,,,,,,11,A,화장품의 성분에 대해 관심을 가지고 있다는 거야.,
,,,,,,,,,,,,12,B,그럼 성분에 대해 어떤 것들을 주목해야 하지?,
,,,,,,,,,,,,13,A,"화장품의 성분에는 피부에 좋은 성분이 들어가 있는지, 환경에 친화적인 성분이 사용되었는지 등을 주목해야 해.",
,,,,,,,,,,,,14,B,글쿠나. 그러면 성분에 대한 정보를 어떻게 알 수 있을까?,글쿠나
,,,,,,,,,,,,15,A,제품의 성분 목록을 확인하거나 제조사의 웹사이트에서 자세한 정보를 찾아볼 수 있어.,
,,,,,,,,,,,,16,B,글쿠나. 성분에 대한 정보를 잘 파악하는 게 중요하겠네.,글쿠나
108372,0079,여자,20,0107,남자,20,,,,미용과 패션,셀랩,1,A,셀랩이 모스크바 인터참 국제 화장품 미용박람회에 참여했어!,
,,,,,,,,,,,,2,B,와 머박이네! 그 박람회에서 어떤 제품을 홍보했어?,머박
,,,,,,,,,,,,3,A,주름크림 시크릿에이지 슈멜츠 RX 링클코렉터와 슈멜츠EF 앱솔루트 아이 페이스 코렉터를 홍보했어!,
,,,,,,,,,,,,4,B,그 제품들은 어떤 효과가 있는 거야?,
,,,,,,,,,,,,5,A,"주름크림은 주름을 개선시켜주고, 아이 페이스 코렉터는 눈가와 입가의 주름을 완화시켜줘!",
,,,,,,,,,,,,6,B,와 렬루다가 좋은 제품들이네! 그 박람회에서 어떤 반응을 얻었어?,렬루
,,,,,,,,,,,,7,A,현지인들과 해외 바이어들이 많이 방문해서 상담과 판매도 같이 했어!,
,,,,,,,,,,,,8,B,박박이다! 셀랩은 렬루다가 성장하고 있는 기업이야!,박박;렬루
,,,,,,,,,,,,9,A,"응, 셀랩은 작년에도 초청받아 참가했어!",
,,,,,,,,,,,,10,B,그러면 올해로 2회 연속이네! 앞으로 더 많은 기회가 있을 거야!,
,,,,,,,,,,,,11,A,마좌 앞으로도 더 많은 해외 전시회에 참여하고 싶어!,마좌
,,,,,,,,,,,,12,B,그러면 더 열심히 홍보해서 더 많은 사람들에게 알리도록 해!,
,,,,,,,,,,,,13,A,웅웅 앞으로도 더 좋은 제품들을 만들어서 세계 각지에서 사람들에게 알리고 싶어!,
,,,,,,,,,,,,14,B,ㅎㅇㅌ! 셀랩의 미래가 기대되는군!,
,,,,,,,,,,,,15,A,고마워! 같이 열심히 해서 더 큰 성과를 이루자!,
,,,,,,,,,,,,16,B,그래! 같이 힘내자!,
046880,0096,남자,30,0160,여자,30,,,,미용과 패션,로사케이,1,A,로사케이 핸드백 너무 예뻐 ㅠㅠ,
,,,,,,,,,,,,2,B,응! 로사케이는 레알 유명한 브랜드야,레알
,,,,,,,,,,,,3,A,로사케이 대표가 첨 비즈니스 시작한 이유를 알았어?,
,,,,,,,,,,,,4,B,알려줘!,
,,,,,,,,,,,,5,A,로사케이 대표는 한국을 대표하는 브랜드를 만들고 싶었대,
,,,,,,,,,,,,6,B,한국의 디자인을 해외에서도 인정받고 싶은 거지?,
,,,,,,,,,,,,7,A,그래! 김유정 대표는 로사케이를 백 년 브랜드로 만들기 위해 천천히 걷고 있대,
,,,,,,,,,,,,8,B,로사케이 매장은 몇 개나 있어?,
,,,,,,,,,,,,9,A,매장 수는 20여 개 남짓이야,
,,,,,,,,,,,,10,B,로사케이 매출은 ㅇㄸ?,
,,,,,,,,,,,,11,A,매출은 100억 원 안팎이래,
,,,,,,,,,,,,12,B,로사케이 대표는 디자이너로 어떻게 전했을까?,
,,,,,,,,,,,,13,A,김유정 대표는 초등학생 때부터 첼로를 배워왔어,
,,,,,,,,,,,,14,B,음악을 해오다가 디자이너가 되고 싶다고 생각한 거야?,
,,,,,,,,,,,,15,A,그래! 그래서 프랑스로 떠나서 디자인을 배우러 갔어,
,,,,,,,,,,,,16,B,로사케이 대표의 이야기 렬루다가 레게노다!,레게노;렬루
258186,0001,남자,20,0145,여자,20,,,,미용과 패션,헤어케어,1,A,헬롱! 너도 드류 배리모어 캠페인 봤어?,헬롱
,,,,,,,,,,,,2,B,응! 드류 배리모어가 가르니에랑 함께 헤어케어 제품 만들었대,
,,,,,,,,,,,,3,A,ㄹㅇ 어떤 제품이야,ㄹㅇ
,,,,,,,,,,,,4,B,홀 브렌즈 설페이트 프리 레미디 헤어케어 컬렉션이래,
,,,,,,,,,,,,5,A,이번에는 홀 브렌즈인가봐. 드류 배리모어가 찐팬이라고 하던 제품이야,
,,,,,,,,,,,,6,B,맞아! 그래서 드류 배리모어가 이번에 PR 캠페인에 참여한대,
,,,,,,,,,,,,7,A,그러면 드류 배리모어가 헤어케어에 강한 애정을 갖고 있었던 거구나,
,,,,,,,,,,,,8,B,응! 자기 딸 이름이 올리브여서 첨 마음 속에 각인되었다고 했어,
,,,,,,,,,,,,9,A,그래서 그 제품과 사랑에 빠졌다는 거구나,
,,,,,,,,,,,,10,B,맞아! 지난해에도 레전더리 올리브 샴푸와 헤어컨디셔너에 대해 공유했던 거 같아,
,,,,,,,,,,,,11,A,가르니에가 드류 배리모어랑 손을 잡은 건 첨이라고 하던데 레게노다,레게노
,,,,,,,,,,,,12,B,맞아! 이번에는 브랜드 홍보대사 겸 크리에이티브 디렉터로 이름을 올렸대,
,,,,,,,,,,,,13,A,가르니에 홀 브렌즈 라인이 어떤 효과가 있는 거야? 궁금해!,
,,,,,,,,,,,,14,B,홀 브렌즈는 설페이트 프리라서 머리카락에 건강한 영양을 줄 수 있대,
,,,,,,,,,,,,15,A,그래서 머리카락이 건강해지고 윤기가 생기는 거지?,
,,,,,,,,,,,,16,B,맞아! 드류 배리모어가 모델이라서 더 믿을 수 있을 것 같아,
042178,0088,여자,30,0111,남자,30,,,,미용과 패션,레드페이스,1,A,레드페이스의 새로운 이벤트 어떰?,
,,,,,,,,,,,,2,B,ㄹㅇ? 무슨 이벤트인데?,
,,,,,,,,,,,,3,A,설맞이 특별 기획전이래. 할인도 많이 해준다고!,
,,,,,,,,,,,,4,B,와우내 할인은 얼마나 해주는 거야?,와우내
,,,,,,,,,,,,5,A,가을겨울 의류는 최대 70% 할인이라고!,
,,,,,,,,,,,,6,B,많이 할인해주네. 그러면 봄 신상품은?,
,,,,,,,,,,,,7,A,봄 신상품은 최대 30% 할인이래!,
,,,,,,,,,,,,8,B,추가로 뭔가 할인해주는 건 없어?,
,,,,,,,,,,,,9,A,설맞이 이벤트 기간 중 봄 신상품 구매 시 20% 추가 할인도 해준대!,
,,,,,,,,,,,,10,B,와우내 그럼 지금이 기회네!,와우내
,,,,,,,,,,,,11,A,마좌 봄 아웃도어 활동을 위한 아이템도 많이 있어!,마좌
,,,,,,,,,,,,12,B,그러면 어떤 상품들이 대상인데?,
,,,,,,,,,,,,13,A,깔끔한 디자인의 '데일리 라이트 재킷'과 '데일리 쿨 요꼬칼라 티셔츠' 등이 대상이래.,
,,,,,,,,,,,,14,B,"음, 재킷이나 티셔츠는 좋은 선물이 될 것 같아.",
,,,,,,,,,,,,15,A,맞아 가벼운 무게로 휴대하기 좋은 아이템들이야.,
,,,,,,,,,,,,16,B,그러면 나도 레드페이스 가서 봄 아이템 사야겠어!,
271073,0001,남자,20,0145,여자,20,,,,미용과 패션,두피 홈케어,1,A,두피 케어 아이템 추천해줘,
,,,,,,,,,,,,2,B,셀프로 두피 관리하는 거 ㅇㄸ,ㅇㄸ
,,,,,,,,,,,,3,A,집에서도 효과적인 아이템이 많아,
,,,,,,,,,,,,4,B,렬루? 예전에는 셀프로 효과 못 봤는데,렬루
,,,,,,,,,,,,5,A,지금은 기술이 발전해서 좋아졌어,
,,,,,,,,,,,,6,B,어떤 제품을 추천해주니?,
,,,,,,,,,,,,7,A,프리미엄 토탈 헤어토닉이 좋아,
,,,,,,,,,,,,8,B,토탈 헤어토닉은 어떤 기능이 있어?,
,,,,,,,,,,,,9,A,탈모 증상 완화와 두피 쿨링이 있어,
,,,,,,,,,,,,10,B,두피 혈액 순환이나 모근 활동에도 도움이 되겠네,
,,,,,,,,,,,,11,A,마좌 그리고 마사지도 좋아,마좌
,,,,,,,,,,,,12,B,마사지기로 집에서도 할 수 있어?,
,,,,,,,,,,,,13,A,맞아 갈바닉 두피 이온 마사지기가 있어,
,,,,,,,,,,,,14,B,헤어 스타일 관련해서도 아이템 있어?,
,,,,,,,,,,,,15,A,플렉스 젠틀 브러쉬가 쭈아 볼륨감도 있어,쭈아
,,,,,,,,,,,,16,B,헤어 케어를 위한 제품들이 많이 나왔네,
047011,0096,남자,30,0153,여자,30,,,,미용과 패션,핸드백,1,A,핸드백 멋있어!,
,,,,,,,,,,,,2,B,응! 요즘 남자들도 핸드백을 많이 쓰더라,
,,,,,,,,,,,,3,A,그래? 남자들도 패션에 민감해진 건가봐,
,,,,,,,,,,,,4,B,그렇지! 예전에는 남자들이 큰 가방을 메고 다니는 걸 봐도 이상했는데,
,,,,,,,,,,,,5,A,맞아 그랬었지. 근데 요즘은 작고 스타일리시한 핸드백이 유행이래,
,,,,,,,,,,,,6,B,그렇게 보니까 성별 구분이 사라지고 다양한 스타일을 즐길 수 있게 된 거지,
,,,,,,,,,,,,7,A,맞아 그래서 패션에 관심이 많은 남자들도 많아진 것 같아,
,,,,,,,,,,,,8,B,그렇게 보니까 패션 트렌드도 더 다양해진 것 같아,
,,,,,,,,,,,,9,A,마좌 스타들이 핸드백을 어떻게 착용하는지 보면 최신 트렌드를 알 수 있어,마좌
,,,,,,,,,,,,10,B,그래서 나도 핸드백을 사려고 생각 중이야,
,,,,,,,,,,,,11,A,오! 어떤 스타일의 핸드백이 좋을지 고민 중이야?,
,,,,,,,,,,,,12,B,아직은 잘 모르겠어. 다양한 스타일을 살펴봐야겠어,
,,,,,,,,,,,,13,A,웅웅 많이 찾아보고 고민해봐. 나도 같이 찾아볼게,
,,,,,,,,,,,,14,B,고마워! 같이 찾아보면 더 재밌을 것 같아,
,,,,,,,,,,,,15,A,웅웅 같이 패션 트렌드를 즐기자!,
,,,,,,,,,,,,16,B,응! 같이 멋진 핸드백을 찾아보자!,
041215,0088,여자,30,0116,남자,30,,,,미용과 패션,데일리 톤업 비건 선스크린,1,A,헬롱! 최근에 미용 제품 중에 데일리 톤업 비건 선스크린을 알게 됐어.,헬롱
,,,,,,,,,,,,2,B,오! 그거 어떰? 나도 관심 있어.,
,,,,,,,,,,,,3,A,레알 좋아! 이 제품은 비건 스킨케어 브랜드 허블룸에서 나온 거래.,레알
,,,,,,,,,,,,4,B,"허블룸? 첨 들어봤는데, 어떤 특징이 있어?",
,,,,,,,,,,,,5,A,"허블룸은 동물 실험에 반대하고, 비윤리적 동물 원료를 사용하지 않은 식물 유래 성분으로 제조해.",
,,,,,,,,,,,,6,B,그럼 화장품이 안전하게 사용할 수 있겠네.,
,,,,,,,,,,,,7,A,맞아! 이 선스크린은 피부 자극을 유발하는 성분을 배제한 제형이라고 해.,
,,,,,,,,,,,,8,B,그러면 피부에 좋을 것 같아.,
,,,,,,,,,,,,9,A,맞아! 그리고 이 제품은 자외선 차단뿐만 아니라 미백과 주름 개선 기능도 있어.,
,,,,,,,,,,,,10,B,와 다 기능이 탑재되어 있네.,
,,,,,,,,,,,,11,A,맞아! 그리고 패키지도 환경을 생각해서 친환경 재료를 사용했어.,
,,,,,,,,,,,,12,B,"글쿠나, 환경에도 도움이 되는 제품이네.",글쿠나
,,,,,,,,,,,,13,A,맞아! 허블룸은 지속 가능한 윤리적 소비를 촉진하고 환경을 생각하는 브랜드래.,
,,,,,,,,,,,,14,B,그런 브랜드를 응원하고 싶어!,
,,,,,,,,,,,,15,A,나도 그래! 허블룸 공식 몰에서 1+1 행사를 하고 있어. 꼭 사야겠어!,
,,,,,,,,,,,,16,B,나도 사러 갈게! 같이 구매하면 좋을 것 같아.,
258688,0001,남자,20,0142,여자,20,,,,미용과 패션,갈레닉,1,A,오늘은 메이크업에 대해서 얘기해볼까? ㅎㅎ,
,,,,,,,,,,,,2,B,응 그래! 메이크업은 항상 관심이 있어! ㅋㅋ,
,,,,,,,,,,,,3,A,그러면 갈레닉 브랜드에 대해서도 알아봐야겠다!,
