대화ID,화자A ID,화자A 성별,화자A 연령대,화자B ID,화자B 성별,화자B 연령대,화자C ID,화자C 성별,화자C 연령대,주제,키워드,발화 번호,발화자,발화,신조어
,,,,,,,,,,,,14,B,온천 입구의 분위기도 이국적이고 멋있을 것 같아,
,,,,,,,,,,,,15,A,탕 안에서 온천 이용법을 알려주는 표지판도 있대,
,,,,,,,,,,,,16,B,온천에서 몸과 마음을 풀어보면 렬루다가 좋을 것 같아,렬루
099937,0077,여자,20,0110,남자,20,,,,"여행, 관광 및 명소",만타가오리,1,A,만타가오리 시즌이 언제부터 시작되는 거야?,
,,,,,,,,,,,,2,B,5월부터 시작돼! 몰디브에서 만타가오리를 볼 수 있어!,
,,,,,,,,,,,,3,A,와우내 몰디브에서 만타가오리를 볼 수 있다니 짜짜 신기방기!,짜짜;와우내;신기방기
,,,,,,,,,,,,4,B,맞아! 포시즌스 리조트 몰디브에서만 볼 수 있는 특별한 경험이야.,
,,,,,,,,,,,,5,A,그럼 몰디브에서 어떤 경험을 할 수 있을까?,
,,,,,,,,,,,,6,B,만타가오리가 플랑크톤이 풍부한 해류를 헤엄치는 모습을 가까이서 관찰하며 수영할 수 있어!,
,,,,,,,,,,,,7,A,플랑크톤이 풍부한 해류에서 수영하는 건 레알 멋진 경험이겠다.,레알
,,,,,,,,,,,,8,B,맞아! 몰디브의 1년 중 가장 흥미로운 시기라고 해.,
,,,,,,,,,,,,9,A,포시즌스 리조트 몰디브는 만타가오리 연구도 진행하고 있나봐.,
,,,,,,,,,,,,10,B,"응, 포시즌스 리조트 몰디브는 약 20년 동안 만타가오리를 연구해왔어.",
,,,,,,,,,,,,11,A,그래서 몰디브뿐만 아니라 전세계의 만타가오리와 서식지를 보호하고 있단 말이야?,
,,,,,,,,,,,,12,B,맞아! 몰디브뿐만 아니라 전세계의 만타가오리와 그들의 중요한 서식지를 보호하는 데 주도적인 연구를 진행하고 있어.,
,,,,,,,,,,,,13,A,글쿠나. 몰디브에서 만타가오리를 볼 수 있는 패키지도 출시한다고 들었어.,글쿠나
,,,,,,,,,,,,14,B,맞아! 만타가오리 시즌을 맞아 관련 패키지를 출시하고 있어.,
,,,,,,,,,,,,15,A,패키지에는 어떤 내용이 포함되어 있을까?,
,,,,,,,,,,,,16,B,패키지에는 만타가오리를 관찰하고 수영할 수 있는 프로그램이 포함돼 있어!,
096322,0075,남자,20,0149,여자,20,,,,"여행, 관광 및 명소","창녕, 가을 여행지",1,A,창녕 가을 여행 어떰?,
,,,,,,,,,,,,2,B,창녕은 가을에 아름다워!,
,,,,,,,,,,,,3,A,어떤 곳이 좋아?,
,,,,,,,,,,,,4,B,화왕산이 완내스야!,완내스
,,,,,,,,,,,,5,A,화왕산은 뭐가 특별해?,
,,,,,,,,,,,,6,B,은빛 억새가 아름다워!,
,,,,,,,,,,,,7,A,은빛 억새가 어떻게 생겼어?,
,,,,,,,,,,,,8,B,은빛으로 물든 장관이야!,
,,,,,,,,,,,,9,A,또 어떤 게 있어?,
,,,,,,,,,,,,10,B,우포늪이 핫해!,핫해
,,,,,,,,,,,,11,A,우포늪은 어떤 곳이야?,
,,,,,,,,,,,,12,B,습지 생태관광지야!,
,,,,,,,,,,,,13,A,그 외에도 뭐가 있어?,
,,,,,,,,,,,,14,B,부곡온천도 좋아!,
,,,,,,,,,,,,15,A,부곡온천은 어떤 효능이 있어?,
,,,,,,,,,,,,16,B,피부노화 예방에 굿굿!,
004543,0042,여자,20,0104,남자,20,,,,"여행, 관광 및 명소","트리플, 여행 커뮤니티 서비스 '배낭톡' 기능 추가",1,A,얼마 전에 나 대만 갔다 왔자나ㅎㅎ~~ 타이베이 갈데도 많고 맛집도 넘 많았어!! 너무 재밌고 좋은 기억으로 남아서 또 가고 싶음ㅎㅎ,
,,,,,,,,,,,,2,B,대만 여행 진짜 부럽다ㅠ.. 난 아직 한 번도 못 가봐서 넘 좋았을 것 같아ㅠㅠ. 거기서 뭐 불편했던건 없어??,
,,,,,,,,,,,,3,A,음.. 아무래도 내가 외국어를 못하니까 많이 불편했지ㅎㅎ..ㅠㅠ.. 외국어 잘하면 정보 얻기도 편할텐데 그게 좀 아쉽고 불편했어,
,,,,,,,,,,,,4,B,그럼 인터파크에서 나온 배낭톡 한 번 써보지! 여행 다닐 때 그거 쓰면 진짜 편하더라ㅎㅎ,
,,,,,,,,,,,,5,A,배낭톡이 뭐하는 서비스임?? 나 여행 자주 다니는데도 첨 들어봐ㅋㅋ,
,,,,,,,,,,,,6,B,위치 기반으로 해서 현지에 있는 여행자들만 접속할 수 있는 여행 어플임ㅋㅋ. 채팅으로 대화할 수 있는데 한국인들끼리 서로 정보 얻기 편하고 좋더라공ㅎㅎ,
,,,,,,,,,,,,7,A,현지에 있는 사람들끼리 정보 나눌 수 있으면 외국어 못해도 편하고 좋겠당ㅠㅠ.. 미리 알았으면 진작 써봤을텐데 아쉽네ㅠ..그럼 배낭톡엔 채팅 기능만 있는거야?,
,,,,,,,,,,,,8,B,동선 확인도 가능해! 위치 정보를 기반으로 하다 보니까 나한테 딱 맞는 동선도 추천해 주는 기능도 있대ㅋㅋ,
,,,,,,,,,,,,9,A,와.. 귀차니즘 때문에 동선 체크 안하는 나한테 딱이네ㅎㅎ. 그럼 또 다른 기능도 있어?,귀차니즘
,,,,,,,,,,,,10,B,여행 다니면서 자잘하게 돈 쓸 일 많자나ㅎㅎ. 가계부 기능까지 있어서 따로 가계부 쓸 필요도 없음!,
,,,,,,,,,,,,11,A,진짜 여행 다니면서 신경 쓸거 엄청 많은데 그런거 다 해결해주는 어플이넹ㅎㅎ!! 그럼 전 세계 어디서든 다 이용 가능한거야??,
,,,,,,,,,,,,12,B,"아직 전세계까진 아님ㅠ.. 전세계로 확대할 예정이고 일단 지금은 오사카, 방콕, 타이베이 이렇게 이용 가능하대!",
,,,,,,,,,,,,13,A,나중에 전 세계 이용 가능해져서 꼭 미국이나 유럽 갔을 때도 이용 가능해지면 좋겠다ㅠㅠ.. 여행 가서 배낭톡 쓰면 진짜 넘 꿀템일듯,꿀템
,,,,,,,,,,,,14,B,나도 다음달에 오사카 혼여 가는데 한번 써볼 예정임ㅎㅎ. 써보고 나서 어땠는지 후기 알려주겠음!,혼여
,,,,,,,,,,,,15,A,ㅇㅋㅇㅋ 후기 꼭 알려주기임!! 특히 혼자 가서 동행 구하기도 최적일듯ㅋㅋ!!,
,,,,,,,,,,,,16,B,내 말이 그 말임ㅋㅋ. 여행 가서 동행 구하는 것도 쉽지 않는데 완전 편하게 할 수 있을듯!!,
,,,,,,,,,,,,17,A,여행 잘 갔다오고 가서도 꼭 연락해!,
,,,,,,,,,,,,18,B,웅웅ㅎㅎ 그거야 완전 당연하지ㅋㅋ. 오사카 가서도 꼭 연락할게!,
032498,0085,남자,20,0148,여자,20,,,,"여행, 관광 및 명소",Marriotts Bali Nusa Dua Terrace,1,A,와 이번에 마리엇 발리 누사 두아 테라스가 오픈됐다고 해!,
,,,,,,,,,,,,2,B,ㄹㅇ? 발리에서 두 번째 휴가 소유권 장소래. 남쪽에 있는 언덕 위에 있어서 해변이랑 문화적인 장소랑 가까워!,
,,,,,,,,,,,,3,A,맞아! 발리는 작년에 트립어드바이저에서 세계적으로 가장 인기있는 여행지로 뽑혔대.,
,,,,,,,,,,,,4,B,그럴만하겠지. 발리는 흰 모래사장과 활기찬 문화로 전세계에서 유명하잖아. 발리 사람들의 따뜻한 마음까지!,
,,,,,,,,,,,,5,A,맞아! 여행객들은 휴가를 어떻게 보낼지에 대해 더 유연하고 독립적이게 되었거든. 마리엇은 발리처럼 버킷리스트 여행지를 더 가깝게 만들었어.,
,,,,,,,,,,,,6,B,그래서 발리 누사 두아 테라스는 어떤 리조트야?,
,,,,,,,,,,,,7,A,누사 두아라는 조용한 지역에 위치한 마리엇의 발리 누사 두아 테라스는 휴가 소유권과 라이프스타일 리조트 경험을 결합한 곳이야.,
,,,,,,,,,,,,8,B,아파트 같은 느낌이라고?,
,,,,,,,,,,,,9,A,"맞아! 1~3개 침실의 고급 아파트로 생활 공간이 넓고 완벽하게 갖추어져 있어. 개인 수영장도 있고, 발리 문화를 반영한 아름다운 인테리어도 특징이야.",
,,,,,,,,,,,,10,B,"아파트 안에는 냉장고, 전자레인지, 식기세척기, 세탁기, 건조기 등이 있어서 편리하겠네.",
,,,,,,,,,,,,11,A,맞아! 아기나 유아를 동반한 가족도 요청하면 아기용 침대나 유아용 의자도 제공해줘.,
,,,,,,,,,,,,12,B,리조트에 있는 레네상스 발리 누사 두아 리조트의 시설도 이용할 수 있대. 수영장이나 레스토랑도 많이 있겠네.,
,,,,,,,,,,,,13,A,"맞아! 수영장은 4개나 있고, R 바는 아침에는 에스프레소를 마실 수 있고, 저녁에는 칵테일과 라이브 음악을 즐길 수 있어.",
,,,,,,,,,,,,14,B,"음식점도 많네. 발리와 중국 음식도 맛볼 수 있고, 인도네시아 음식도 즐길 수 있어.",
,,,,,,,,,,,,15,A,그리고 마사지나 스파도 이용할 수 있어. 발리 전통 기법을 이용한 트리트먼트를 받을 수 있어.,
,,,,,,,,,,,,16,B,발리 여행객들에게는 짜짜 좋은 선택지인 것 같아!,짜짜
246668,0001,남자,20,0143,여자,20,,,,"여행, 관광 및 명소",합천운석충돌구,1,A,와! 합천운석충돌구 가보고 싶다ㅋㅋ,
,,,,,,,,,,,,2,B,레알? 난 별로 관심 없는데ㅋ,레알
,,,,,,,,,,,,3,A,왜 그래? 우주의 신비를 느낄 수 있는데ㅠㅠ,
,,,,,,,,,,,,4,B,걍 풍경이랑은 별로 관련 없는 것 같아서...,
,,,,,,,,,,,,5,A,하지만 합천운석충돌구는 유일한 거라고!ㅋㅋ,
,,,,,,,,,,,,6,B,그래도 난 다른 곳 가서 놀고 싶어ㅎㅎ,
,,,,,,,,,,,,7,A,어떤 곳이 좋아?,
,,,,,,,,,,,,8,B,바다가 보이는 곳이 좋아!ㅋ,
,,,,,,,,,,,,9,A,그럼 해변으로 가자!ㅋㅋ,
,,,,,,,,,,,,10,B,그래 그래! 어디로 갈까?,
,,,,,,,,,,,,11,A,참숯바베큐 해변은 어떰?,
,,,,,,,,,,,,12,B,"성인 1인 10,000원이라고!ㅋㅋ",
,,,,,,,,,,,,13,A,저렴하네! 그럼 그쪽으로 가자!,
,,,,,,,,,,,,14,B,그래! 힐링하러 가자ㅎㅎ,
,,,,,,,,,,,,15,A,바다에서 수영도 하고 맛있는 음식도 먹자!,
,,,,,,,,,,,,16,B,네네! 그래서 합천운석충돌구는 패스야?,
227356,0000,남자,10,0000,남자,10,,,,"여행, 관광 및 명소",미국 관광청 청장,1,A,크리스 L. 톰슨 미국관광청청장 및 CEO가 한국을 찾았다.,
,,,,,,,,,,,,2,B,와 미국 관광청 청장이 한국에 왔다고? 레게노다!,레게노
,,,,,,,,,,,,3,A,"응, 그리고 이번에 첨으로 세일즈 미션에 참가한 업체들도 함께 방문했어.",
,,,,,,,,,,,,4,B,세일즈 미션? 그거 ㅁㅇ?,ㅁㅇ
,,,,,,,,,,,,5,A,세일즈 미션은 비즈니스 상담을 위한 회의랄까? 미국 측과 한국 측의 열정적인 비즈니스 상담이 이어지고 있었어.,
,,,,,,,,,,,,6,B,"이번에 코로나로 3년만에 열린 거라니까, 더욱 의미있는 것 같아.",
,,,,,,,,,,,,7,A,마좌 코로나 이전에 비해 미국행 항공편 회복률도 90% 가량이라고 하더라.,마좌
,,,,,,,,,,,,8,B,한국인의 미국 방문자 수도 꾸준히 증가하고 있겠네.,
,,,,,,,,,,,,9,A,"마좌 2009년에는 74만 명이었는데, 2019년에는 229만 명까지 증가했어.",마좌
,,,,,,,,,,,,10,B,팬데믹 후에는 회복되기 시작한 2022년에는 91만 명까지 올랐다고 하네.,
,,,,,,,,,,,,11,A,그리고 올해 1월부터 5월까지 지난해 절반을 넘어선 61만 명이라고 해.,
,,,,,,,,,,,,12,B,일본과 비교해도 한국인의 미국 방문자 수가 월등히 많은 거구나.,
,,,,,,,,,,,,13,A,"그렇지, 영국, 독일, 인도에 이은 4위라고 해.",
,,,,,,,,,,,,14,B,그럼 항공편이 관건이겠네. 항공 회복율도 중요하다고 톰슨 청장이 얘기했지.,
,,,,,,,,,,,,15,A,마좌 톰슨 청장도 한국을 첨 찾아서 감회가 새로웠다고 했어.,마좌
,,,,,,,,,,,,16,B,톰슨 청장의 부친도 한국전쟁에 참여한 바가 있었다면서.,
191000,0000,남자,10,0001,여자,20,,,,"여행, 관광 및 명소",무장애 여행,1,A,나 여기 호텔 예약했어,
,,,,,,,,,,,,2,B,와 짜짜? 어디?,짜짜
,,,,,,,,,,,,3,A,브릿지아름다운 제주야,
,,,,,,,,,,,,4,B,호텔 룸에서 제주 풍경 볼 수 있을 것 같아ㅋㅋ,
,,,,,,,,,,,,5,A,맞아ㅠㅠ 객실에서도 한 눈에 담을 수 있대,
,,,,,,,,,,,,6,B,휴식하기 좋은 곳이겠다,
,,,,,,,,,,,,7,A,프린스호텔은 도심에서 벗어나서 자연을 즐길 수 있는 곳이래,
,,,,,,,,,,,,8,B,메이드호텔은 관광지를 둘러보기 편하다고 하더라,
,,,,,,,,,,,,9,A,남원에는 사랑이 가득한 배리어프리 숙소가 있어,
,,,,,,,,,,,,10,B,장애인 편의시설도 잘 갖춰져 있나?,
,,,,,,,,,,,,11,A,ㅇㅋㅇㅋ 장애인 전용 객실도 마련돼 있고 접근성도 좋아,ㅇㅋ
,,,,,,,,,,,,12,B,좋은 숙소들이 많아져서 다행이네!,
,,,,,,,,,,,,13,A,무장애 여행은 차별 없이 여행할 수 있는 거야,
,,,,,,,,,,,,14,B,그렇지! 물리적 장애나 심리적 장벽 없애는 게 중요해,
,,,,,,,,,,,,15,A,맞아 무장애 여행 추구해야지!,
,,,,,,,,,,,,16,B,맞아ㅎㅎ 무장애 여행은 더 많이 지원되어야 해!,
228201,0000,남자,10,0141,여자,20,,,,"여행, 관광 및 명소",여기어때,1,A,여기어때 기자간담회 어떰?,
,,,,,,,,,,,,2,B,ㅋㅋㅋ 거기서 뭐 했어?,
,,,,,,,,,,,,3,A,해외여행 서비스 발표했대,
,,,,,,,,,,,,4,B,와 머박이다 ㅎㅎ,머박
,,,,,,,,,,,,5,A,해외여행 상품 확장하고 국내외 여행 수요 해결할 거래,
,,,,,,,,,,,,6,B,국내 여행도 좋지만 해외가 더 재밌을 것 같아,
,,,,,,,,,,,,7,A,그렇지! 해외여행이 더 자유롭고 다양한 것 같아,
,,,,,,,,,,,,8,B,맞아 매번 같은 곳만 가다보면 식상하잖아,
,,,,,,,,,,,,9,A,특가 상품도 발표했대!,
,,,,,,,,,,,,10,B,와 레알? 가까운 여행지로 떠나기 좋겠다,레알
,,,,,,,,,,,,11,A,그래! 주말에 즉흥적으로 떠나기 딱 좋아,
,,,,,,,,,,,,12,B,일주일에 한 번씩 여행가자!,
,,,,,,,,,,,,13,A,그래! 여행은 인생의 양념이니까,
,,,,,,,,,,,,14,B,ㅋㅋㅋ 그렇다 그렇다,
,,,,,,,,,,,,15,A,여행 계획 세워야겠어,
,,,,,,,,,,,,16,B,나도 계획 세우고 싶다 ㅠㅠ,
166199,0095,여자,30,0116,남자,30,,,,"여행, 관광 및 명소",자유 배낭여행,1,A,와! 이거 봐봐! 자유 배낭여행 리얼스토리가 있어!,
,,,,,,,,,,,,2,B,짜짜? 어디서 볼 수 있어?,짜짜
,,,,,,,,,,,,3,A,여기 기사에 나왔더라! 한국인 액티브 시니어 3인이 인도·스리랑카·몰디브로 배낭여행을 다녀왔대!,
,,,,,,,,,,,,4,B,머박! 레알 멋지다! 나도 한 번 가보고 싶은데...,머박;레알
,,,,,,,,,,,,5,A,나도 그래! 그런데 배낭여행은 어떻게 준비해야 할까?,
,,,,,,,,,,,,6,B,나도 잘 몰라... 그런데 이 사람들은 영어도 못하고 항공권도 몰랐다고 해!,
,,,,,,,,,,,,7,A,레알? 그런데 어떻게 갔던 거야?,레알
,,,,,,,,,,,,8,B,글쎄... 아마도 걍 무작정 비행기에 올라탔을 거야. 레게노다!,레게노
,,,,,,,,,,,,9,A,ㅋㅋㅋ 대단하긴 하지! 우리도 한 번 그렇게 해봐야겠다!,
,,,,,,,,,,,,10,B,그래! 어디로 가고 싶어?,
,,,,,,,,,,,,11,A,나는 일본에 가보고 싶어! 도쿄에서 오사카까지 여행해보고 싶어!,
,,,,,,,,,,,,12,B,오! 일본도 좋은 선택이야! 나는 유럽에 가보고 싶어! 프랑스나 이탈리아로 가보고 싶어!,
,,,,,,,,,,,,13,A,와! 그것도 좋은 선택이다! 그럼 같이 가자!,
,,,,,,,,,,,,14,B,좋아! 그럼 우리도 자유 배낭여행을 떠나보자!,
,,,,,,,,,,,,15,A,ㅋㅋㅋ 그래! 언제 떠날까?,
,,,,,,,,,,,,16,B,어서 계획을 세우고 빨리 떠나보자! 자유로운 여행을 즐기자!,
095035,0074,남자,20,0141,여자,20,,,,"여행, 관광 및 명소",트래블버블,1,A,트래블버블이 사이판으로 체결됐어!,
,,,,,,,,,,,,2,B,와! 사이판이 첫 트래블버블 체결국이라니 머단해!,머단하다
,,,,,,,,,,,,3,A,싱가포르가 될 줄 알았는데 놀랐어,
,,,,,,,,,,,,4,B,마리아나제도가 한국인에게 좋은 프로그램을 시행하고 있었지,
,,,,,,,,,,,,5,A,그래서 사이판이 선택됐나봐,
,,,,,,,,,,,,6,B,트래블버블을 위한 강화된 방역조치도 준비한다는데 대단내!,
,,,,,,,,,,,,7,A,트래블버블 전용 숙소도 지정하고 백신 접종완료 직원이 응대한대,
,,,,,,,,,,,,8,B,그렇게 안전하게 여행할 수 있겠네,
,,,,,,,,,,,,9,A,여행사를 통해 사전 방역안전을 확보한 동선으로 이동한대,
,,,,,,,,,,,,10,B,방역관리전담사도 지정하고 병원도 운영한다고 하더라,
,,,,,,,,,,,,11,A,여행객들의 안전을 위해 많은 조치를 취하는구나,
,,,,,,,,,,,,12,B,맞아! 이제 여행도 조금씩 원래대로 돌아가는 거 같아,
,,,,,,,,,,,,13,A,그래서 다음에 사이판으로 여행 가볼까 생각 중이야,
,,,,,,,,,,,,14,B,나도 그래! 사이판에서 멋진 추억 만들자!,
,,,,,,,,,,,,15,A,그럼 다음에 같이 가자!,
,,,,,,,,,,,,16,B,굿굿! 같이 사이판으로 떠나는 거야!,
038126,0049,여자,30,0120,남자,30,,,,"여행, 관광 및 명소","한국민속촌, 조선시대 추리 콘텐츠 ‘조선살인수사’ 오픈",1,A,요즘에는 관광지가 다 비슷비슷함.,
,,,,,,,,,,,,2,B,그래도 잘 찾으면 대유잼이 얼마나 많은데.ㅋㅋ,대유잼
,,,,,,,,,,,,3,A,넌 최근에 어디 여행 갔지 않아?,
,,,,,,,,,,,,4,B,응응. ㅋㅋ 난 한국 민속촌 다녀옴.,
,,,,,,,,,,,,5,A,거기에 요즘에 추리 콘텐츠 있다며?ㅋㅋ,
,,,,,,,,,,,,6,B,ㅇㅇ. 조선시대 추리 콘텐츠인 조선살인수사라고 있어. ㅋㅋ 진짜 재밌다.,
,,,,,,,,,,,,7,A,기간은 언제까지 하는 거야?,
,,,,,,,,,,,,8,B,7월 8일부터 11월 12일까지 진행해. ㅋㅋ,
,,,,,,,,,,,,9,A,매일 가면 참여할 수 있어?,
,,,,,,,,,,,,10,B,"노노. 매주 금, 토, 일이랑 공휴일에만 운영해. 모르고 가서 멍청비용 쓰지 말자.",멍청비용
,,,,,,,,,,,,11,A,근데 가면 내가 직접 추리를 하는 거야?,
,,,,,,,,,,,,12,B,"응응. 사또가 풀지 못한 살인사건인데 내가 직접 암행어사가 돼서 범인이랑, 살해 도구를 찾아 내는 거야.",
,,,,,,,,,,,,13,A,컨셉 뭐야. 진짜 재밌겠다.,
,,,,,,,,,,,,14,B,너도 나중에 꼭 가봐!,
,,,,,,,,,,,,15,A,나 이번 주말에 갈래.,
,,,,,,,,,,,,16,B,웅. 가서 즐겁게 놀다 와!,
097915,0076,여자,20,0110,남자,20,,,,"여행, 관광 및 명소",차박,1,A,차박 캠핑이 인기네 ㅋㅋ,
,,,,,,,,,,,,2,B,응! 요즘은 차에서 숙박하는 사람들이 많아졌어 ㅎㅎ,
,,,,,,,,,,,,3,A,차박용 액세서리도 많이 팔리는 거 같아,
,,,,,,,,,,,,4,B,그래! 르노삼성의 차박 제품들이 인기가 많아서 매출이 증가했대,
,,,,,,,,,,,,5,A,에어매트와 카 텐트도 팔리는 거지?,
,,,,,,,,,,,,6,B,응! QM6 전용 에어매트와 카텐트가 작년 대비 매출이 증가했어,
,,,,,,,,,,,,7,A,에어매트는 185cm 이상 신장 남녀노소 누구나 편안하게 누울 수 있는 거래,
,,,,,,,,,,,,8,B,와! 그럼 차박할 때 짜짜 편하게 잘 수 있겠다 ㅎㅎ,짜짜;
,,,,,,,,,,,,9,A,차박은 언택트 시대에 딱 맞는 캠핑 스타일이야,
,,,,,,,,,,,,10,B,맞아! 낯선 사람들과 마주치지 않고도 야외활동을 즐길 수 있으니까 좋지,
,,,,,,,,,,,,11,A,그래서 차박이 새로운 캠핑문화로 떠오른 거구나,
,,,,,,,,,,,,12,B,맞아! 코로나19 이후로 차박 인기가 더 높아졌어,
,,,,,,,,,,,,13,A,르노삼성의 차박용 액세서리 매출도 30배나 증가했다고 하더라,
,,,,,,,,,,,,14,B,와! 그렇게 많이 팔리다니 박박이네 ㅋㅋ,박박
,,,,,,,,,,,,15,A,차박은 이제 캠핑의 대표적인 스타일이 됐어,
,,,,,,,,,,,,16,B,맞아! 차에서 편안하게 쉬면서 여행을 즐기는 거지,
194709,0000,남자,10,0001,여자,20,,,,"여행, 관광 및 명소","도쿄, 라멘집",1,A,도쿄에 가본 적 있어?,
,,,,,,,,,,,,2,B,"응, 가봤어! 도쿄는 레알루다가 멋진 도시야",레알
,,,,,,,,,,,,3,A,그런데 도쿄에서 유명한 라멘집들이 많대,
,,,,,,,,,,,,4,B,맞아! 라멘은 일본의 대표적인 음식 중 하나야,
,,,,,,,,,,,,5,A,미쉐린 가이드에도 별을 받은 라멘집들이 있대,
,,,,,,,,,,,,6,B,렬루? 어떤 라멘집들이지?,렬루
,,,,,,,,,,,,7,A,"예를 들면 '츠타', '나키류', '콘지키호토토기스' 등이 있어",
,,,,,,,,,,,,8,B,그럼 저기 가볼만한 곳들이군,
,,,,,,,,,,,,9,A,맛있는 라멘을 먹으러 가는 건 어떰?,
,,,,,,,,,,,,10,B,좋아! 라멘은 렬루다가 맛있으니까 기대돼,렬루
,,,,,,,,,,,,11,A,한 그릇의 라멘으로도 훌륭한 요리지,
,,,,,,,,,,,,12,B,마좌 그래서 미쉐린 가이드에도 소개되는 거지,마좌
,,,,,,,,,,,,13,A,라멘은 저렴하고 서민적인 음식이라던데,
,,,,,,,,,,,,14,B,킹치만 맛은 렬루다가 머단해!,렬루;머단하다;킹치만
,,,,,,,,,,,,15,A,도쿄에 가면 라멘은 빼놓을 수 없는 거야,
