대화ID,화자A ID,화자A 성별,화자A 연령대,화자B ID,화자B 성별,화자B 연령대,화자C ID,화자C 성별,화자C 연령대,주제,키워드,발화 번호,발화자,발화,신조어
,,,,,,,,,,,,8,B,음주까지 더하면 더 심각해지겠다,
,,,,,,,,,,,,9,A,근데 명절에 가족들과 즐겁게 먹었으니 후회할 필요는 없지,
,,,,,,,,,,,,10,B,마좌 근데 운동을 안 하면 문제야,마좌
,,,,,,,,,,,,11,A,명절에 불어난 체중은 2주 안에 정리하는 게 좋대,
,,,,,,,,,,,,12,B,그래야지. 짧은 시간에 찐 살을 빼는 게 가능하다고 하더라,
,,,,,,,,,,,,13,A,과식으로 쌓인 글리코겐은 지방으로 전환되기 전에 감량해야 해,
,,,,,,,,,,,,14,B,글리코겐을 태우는 게 7배나 어렵다고 하더라,
,,,,,,,,,,,,15,A,극단적인 식단 조절은 효과보다 부작용이 더 크다고 하니 조심해야 해,
,,,,,,,,,,,,16,B,웅웅 안 먹으면 된다는 건 좀 극단적인 것 같아,
081007,0095,여자,30,0118,남자,30,,,,건강 및 식음료,알레르기 치료제,1,A,헬롱! 요즘 봄철에 알레르기가 심하게 올라와서 고민이야.,
,,,,,,,,,,,,2,B,나도 그래! 꽃가루 때문에 계속 콧물이 나와서 너무 힘들어.,
,,,,,,,,,,,,3,A,그래서 알레르기 치료제를 복용하고 있어. 너도 복용해봤어?,
,,,,,,,,,,,,4,B,"아직 안 해봤는데, 알레르기 치료제는 어떤 거야?",
,,,,,,,,,,,,5,A,알레르기 치료제는 꽃가루로 인한 알레르기 증상을 완화시켜주는 약이야. 히스타민 작용을 막아 콧물이나 재채기를 줄여줘.,
,,,,,,,,,,,,6,B,글쿠나! 그럼 알레르기 치료제 복용 시 주의사항이 있을까?,글쿠나
,,,,,,,,,,,,7,A,"응, 알레르기 치료제 복용 시에는 주의사항이 있는데, 식품의약품안전처에서 안전하고 올바른 사용정보를 제공하고 있어.",
,,,,,,,,,,,,8,B,그럼 어디서 확인할 수 있어?,
,,,,,,,,,,,,9,A,식품의약품안전처 홈페이지에 들어가면 자세한 정보를 확인할 수 있어. 꼭 한 번 확인해봐!,
,,,,,,,,,,,,10,B,알겠어! 꼭 확인해봐야겠다. 고마워!,
,,,,,,,,,,,,11,A,별 말씀을요! 알레르기 치료제 복용하면 훨씬 편해질 거야.,
,,,,,,,,,,,,12,B,ㅇㅋㅇㅋ 알레르기 증상이 심해지면 꼭 복용해봐야겠어.,
,,,,,,,,,,,,13,A,맞아! 그리고 알레르기 치료제는 꾸준히 복용하는 게 중요하다고 해.,
,,,,,,,,,,,,14,B,알겠어! 꾸준히 복용해서 봄을 즐기자!,
,,,,,,,,,,,,15,A,그래! 봄을 즐기기 위해서는 알레르기 증상을 잘 관리해야지.,
,,,,,,,,,,,,16,B,맞아! 알레르기 치료제로 봄을 건강하고 즐겁게 보내자!,
115465,0088,여자,20,0102,남자,20,,,,건강 및 식음료,술 건강 영향,1,A,오늘은 술 마실까?,
,,,,,,,,,,,,2,B,술은 건강에 좋지 않아!,
,,,,,,,,,,,,3,A,렬루? 그럼 왜 술을 많이 마시는 사람들이 많을까?,렬루
,,,,,,,,,,,,4,B,그건 술이 중독성이 있어서 그런 거야,
,,,,,,,,,,,,5,A,그래도 매일 조금씩 마시는 건 괜찮지 않을까?,
,,,,,,,,,,,,6,B,연구에 따르면 하루 1~2잔의 술도 혈압을 올린다고 해,
,,,,,,,,,,,,7,A,짜짜? 그럼 건강에 도움이 되는 건 없는 건가?,짜짜
,,,,,,,,,,,,8,B,건강에 도움이 되는 건 운동이나 규칙적인 식사야,
,,,,,,,,,,,,9,A,글쿠나. 그럼 술은 가끔 마시는 게 좋겠네,글쿠나
,,,,,,,,,,,,10,B,맞아! 건강을 위해서는 술은 적당히 마시는 게 좋아,
,,,,,,,,,,,,11,A,그래. 그럼 다음에 술 마실 때 같이 가자!,
,,,,,,,,,,,,12,B,굿굿! 그럼 다음에 만나서 술 한잔 하자,
,,,,,,,,,,,,13,A,ㅋㅋ 그래! 그럼 일요일에 만나자,
,,,,,,,,,,,,14,B,ㅋㅋ 굿굿! 일요일에 봐!,
,,,,,,,,,,,,15,A,그럼 일요일에 봐!,
,,,,,,,,,,,,16,B,ㅇㅋㅇㅋ 일요일에 봐!,
080344,0094,여자,30,0113,남자,30,,,,건강 및 식음료,녹내장,1,A,녹내장에 대해 알아?,
,,,,,,,,,,,,2,B,"응, 시력을 앗아가는 질병이지",
,,,,,,,,,,,,3,A,맞아 안압이 높아지면 발생해,
,,,,,,,,,,,,4,B,안압이 정상이면 걱정 안 해도 되는 거 아니야?,
,,,,,,,,,,,,5,A,킹치만 안압이 정상이어도 발병할 수 있어,킹치만
,,,,,,,,,,,,6,B,정상안압녹내장이라는 거지?,
,,,,,,,,,,,,7,A,맞아 안압이 정상이어도 발생하는 녹내장이야,
,,,,,,,,,,,,8,B,그럼 안압을 체크해야겠다,
,,,,,,,,,,,,9,A,안압 체크는 정기적으로 해야해,
,,,,,,,,,,,,10,B,안압 체크하면 녹내장 예방에 도움이 되겠지?,
,,,,,,,,,,,,11,A,"그렇지, 조기 발견이 중요하거든",
,,,,,,,,,,,,12,B,그럼 녹내장 주간에 안압 체크하러 갈까?,
,,,,,,,,,,,,13,A,"좋은 생각이야, 같이 가자",
,,,,,,,,,,,,14,B,ㅇㅋㅇㅋ 같이 가서 안압 체크하자,
,,,,,,,,,,,,15,A,안압 체크하고 녹내장에 대해 더 알아보자,
,,,,,,,,,,,,16,B,ㅇㅋㅇㅋ 녹내장 예방을 위해 알아보자,
234731,0001,남자,20,0145,여자,20,,,,건강 및 식음료,벌꿀,1,A,벌꿀이 짜짜야?,짜짜
,,,,,,,,,,,,2,B,"응, 레알야!",레알
,,,,,,,,,,,,3,A,그렇다면 벌꿀은 어떻게 만들어지는 거야?,
,,,,,,,,,,,,4,B,벌이 꽃에서 설탕을 먹고 설탕 분해 효소와 섞어 벌집에 뱉어내면 벌꿀이 되는 거야!,
,,,,,,,,,,,,5,A,그럼 사양 벌꿀은 뭐임?,
,,,,,,,,,,,,6,B,사양 벌꿀은 벌에게 설탕을 먹여서 만든 꿀이야.,
,,,,,,,,,,,,7,A,그래서 가짜 꿀은 어떻게 만들어지는 거야?,
,,,,,,,,,,,,8,B,가짜 꿀은 짝퉁이 아니라고 우기기 어려워.,
,,,,,,,,,,,,9,A,글쿠나. 그럼 벌꿀은 어떻게 먹으면 좋아?,글쿠나
,,,,,,,,,,,,10,B,벌꿀은 차가운 물에 녹여 마시면 제일 좋아!,
,,,,,,,,,,,,11,A,글쿠나! 근데 겨울에는 꽃이 없는데 벌은 어떻게 꿀을 만들어?,글쿠나
,,,,,,,,,,,,12,B,겨울에는 벌에게 설탕물을 먹이면 내년 봄까지 살려둘 수 있어.,
,,,,,,,,,,,,13,A,글쿠나! 벌꿀은 렬루다가 건강에 좋은 거지?,렬루;글쿠나
,,,,,,,,,,,,14,B,"응, 벌꿀은 비타민과 미네랄이 풍부해서 건강에 굿굿!",
,,,,,,,,,,,,15,A,그럼 내일 벌꿀을 사러 가야겠어!,
,,,,,,,,,,,,16,B,벌꿀을 사와서 맛있게 먹어봐!,
233504,0001,남자,20,0145,여자,20,,,,건강 및 식음료,커피,1,A,커피 좋아해?,
,,,,,,,,,,,,2,B,응! 커피 좋아해!,
,,,,,,,,,,,,3,A,커피 마시면 건강에 좋아?,
,,,,,,,,,,,,4,B,그런가봐! 커피는 에너지를 줘!,
,,,,,,,,,,,,5,A,근데 고혈압에는 안 좋은 거 아니야?,
,,,,,,,,,,,,6,B,아니라고 나온 연구결과가 있대!,
,,,,,,,,,,,,7,A,레알? 그럼 좋네!,레알
,,,,,,,,,,,,8,B,그래! 커피는 맛있고 좋아!,
,,,,,,,,,,,,9,A,맞아! 커피 한 잔 할까?,
,,,,,,,,,,,,10,B,굿굿! 커피 한 잔 마시자!,
,,,,,,,,,,,,11,A,아메리카노로 할까? 아니면 카페라떼로?,
,,,,,,,,,,,,12,B,나는 아메리카노가 좋아!,
,,,,,,,,,,,,13,A,그럼 아메리카노로 주문할게!,
,,,,,,,,,,,,14,B,고마워! 커피 한잔 마시면서 이야기하자!,
,,,,,,,,,,,,15,A,좋아! 커피 한잔으로 대화 시작!,
,,,,,,,,,,,,16,B,행복한 시간이 될 거야!,
001480,0061,여자,40,0130,남자,40,0162,여자,40,건강 및 식음료,마제소바 유행,1,A,하루엔소쿠에서 신메뉴가 나왔다던데 아세요?,
,,,,,,,,,,,,2,B,하루엔소쿠요? 네. 저번에 점심 먹으러 갔다가 봤어요. 두 가지 새로운 메뉴가 나왔더라고요.,
,,,,,,,,,,,,3,C,맞아요. 신메뉴 마제 소바랑 들기름 갓소바 나와서 마제 소바를 먹었는데 다음날 또 생각날 정도로 맛있었어요.,
,,,,,,,,,,,,4,A,마제소바요? 못 먹어본 메뉴인데 어떤 음식이에요?,
,,,,,,,,,,,,5,B,고기 고명과 다양한 토핑을 특제 소스와 함께 비벼 먹는 비빔면이에요.,
,,,,,,,,,,,,6,C,마제루는 섞다는 뜻이고 소바는 메밀국수인데 마제소바는 밀국수래요 ㅋㅋ.,
,,,,,,,,,,,,7,A,아. 다음 점심때 같이 먹으러 가요.,
,,,,,,,,,,,,8,B,좋아요. 안 그래도 한번 같이 가자고 말씀드리려고 했어요.,
,,,,,,,,,,,,9,C,저 소원성취하는 거네요 ㅋㅋ. 또 먹고 싶었거든요.,
,,,,,,,,,,,,10,A,그런데 평범한 음식 같은데 왜 유행인 거예요?,
,,,,,,,,,,,,11,B,한국 사람들에게 익숙한 다진 파와 다진마늘이 느끼함을 잡아줘서 그런 것 같아요.,
,,,,,,,,,,,,12,C,먹방 유튜브도 한몫한 것 같아요. 유튜버들이 먹는 음식은 바로 유행하잖아요.,먹방
,,,,,,,,,,,,13,A,가격은 얼마나 해요? 신메뉴라 비싼가요?,
,,,,,,,,,,,,14,B,"8,900원 하더라고요. 신메뉴 치곤 갠춘한 것 같아요.",갠춘
,,,,,,,,,,,,15,C,"같이 나온 들기름 갓소바는 7,500원이고요. 요즘 물가에 이 정도면 가성비 좋은 것 같아요.",가성비
,,,,,,,,,,,,16,A,브레이크 타임은 없나요? 주말에 애들 데리고 한 번 가보려고요.,
,,,,,,,,,,,,17,B,있어요. 오후 3시에서 5시까지예요.,
,,,,,,,,,,,,18,C,아 주말엔 오후 5시까지 아니고 4시까지래요. 잘 맞춰서 드시러 가세요.,
,,,,,,,,,,,,19,A,감사해요. 우리애가 밥을 좋아하는데 면이라서 잘 먹을지 모르겠어요.,
,,,,,,,,,,,,20,B,면 다 드시고 밥 비벼드셔도 돼요.,
,,,,,,,,,,,,21,C,저는 면만 먹으면 모자란 것 같아서 꼭 밥 비벼 먹어요 ㅋㅋ.,
,,,,,,,,,,,,22,A,채소와 고기 조합이 정말 맛있을 것 같아요.,
,,,,,,,,,,,,23,B,거기에 계란 쓱쓱 비벼 먹으면 환상이죠.,
,,,,,,,,,,,,24,C,아 그만요. 생각만 해도 군싹이에요.,군싹
233921,0001,남자,20,0146,여자,20,,,,건강 및 식음료,헌혈,1,A,헌혈 얼마나 자주 해?,
,,,,,,,,,,,,2,B,1달에 한 번 정도 해!,
,,,,,,,,,,,,3,A,헌혈하면 몸에 좋아?,
,,,,,,,,,,,,4,B,"응, 혈액순환이 좋아지고 체내 철분도 조절돼!",
,,,,,,,,,,,,5,A,헌혈하면 돈 받을 수 있어?,
,,,,,,,,,,,,6,B,아니지만 무료 건강검진도 받을 수 있어!,
,,,,,,,,,,,,7,A,혈액형이 뭐임?,
,,,,,,,,,,,,8,B,"A형이야, 너는?",
,,,,,,,,,,,,9,A,나는 O형이야 ㅠㅠ,
,,,,,,,,,,,,10,B,헌혈하면 혈액형도 알 수 있어!,
,,,,,,,,,,,,11,A,헌혈 후 쉬는 시간이 어느 정도야?,
,,,,,,,,,,,,12,B,보통 30~40분 정도야!,
,,,,,,,,,,,,13,A,헌혈하려면 기증센터에 가야 하지?,
,,,,,,,,,,,,14,B,"응, 가까운 기증센터에 가면 돼!",
,,,,,,,,,,,,15,A,헌혈하면 다른 사람들에게 도움이 되는 거지?,
,,,,,,,,,,,,16,B,그렇지! 우리도 헌혈해보자!,
233683,0001,남자,20,0145,여자,20,,,,건강 및 식음료,화생,1,A,화생이 뭐임?,
,,,,,,,,,,,,2,B,화생은 조직이 다른 조직처럼 변하는 병적인 현상이야.,
,,,,,,,,,,,,3,A,그럼 화생은 어떻게 생기는 거야?,
,,,,,,,,,,,,4,B,특정 요인으로 인해 조직이 변형되면서 발생해.,
,,,,,,,,,,,,5,A,화생으로 인해 건강에 문제가 생기는 건가요?,
,,,,,,,,,,,,6,B,화생이 발생하면 해당 조직의 기능을 잃어버리고 건강에 영향을 줄 수 있어.,
,,,,,,,,,,,,7,A,화생을 예방하거나 대처할 방법은 있을까요?,
,,,,,,,,,,,,8,B,화생을 예방하려면 건강한 생활습관을 유지해야 해.,
,,,,,,,,,,,,9,A,화생과 관련된 질환 중에 어떤 것들이 있을까요?,
,,,,,,,,,,,,10,B,"화생과 관련된 질환으로 바렛 식도가 있는데, 이는 식도의 세포가 변성되는 것을 말해.",
,,,,,,,,,,,,11,A,바렛 식도는 어떤 증상이 있는 거야?,
,,,,,,,,,,,,12,B,바렛 식도는 위산이 식도로 역류하여 식도의 세포가 변성되면서 통증과 역류증상이 생길 수 있어.,
,,,,,,,,,,,,13,A,화생과 바렛 식도를 예방하기 위해 어떤 점을 주의해야 하나요?,
,,,,,,,,,,,,14,B,건강한 식습관을 유지하고 스트레스를 관리하는 것이 중요해.,
,,,,,,,,,,,,15,A,화생과 관련된 질환에는 어떤 치료법이 있을까요?,
,,,,,,,,,,,,16,B,화생과 관련된 질환은 의료진의 상담과 적절한 치료로 관리할 수 있어.,
241034,0001,남자,20,0148,여자,20,,,,건강 및 식음료,신장,1,A,헬롱! 신장에 대해 알아볼까?,
,,,,,,,,,,,,2,B,"응, 굿굿! 신장은 몸에 어떤 역할을 하는 거야?",
,,,,,,,,,,,,3,A,신장은 소변을 만들어내고 노폐물을 걸러내는 역할이야.,
,,,,,,,,,,,,4,B,글쿠나! 그럼 신장이 제대로 작동하지 않으면 어떤 문제가 생기는 거야?,글쿠나
,,,,,,,,,,,,5,A,신장이 제대로 작동하지 못하면 노폐물을 제거하지 못하고 수분 조절도 못해.,
,,,,,,,,,,,,6,B,그러면 신장병은 어떤 증상이 있을까?,
,,,,,,,,,,,,7,A,신장병은 소변의 양이 적거나 많아지고 신체에 부종이 생기는 경우가 있어.,
,,,,,,,,,,,,8,B,"아하, 그런 증상이 있으면 어떻게 해야 하지?",
,,,,,,,,,,,,9,A,만약 신장병이 의심되면 의사에게 진단을 받아봐야 해.,
,,,,,,,,,,,,10,B,그럼 신장병은 완전히 치료될 수 있는 거야?,
,,,,,,,,,,,,11,A,"신장병은 완전히 치료하기 어려운 경우도 있지만, 조기 발견과 적절한 치료로 증상을 완화시킬 수 있어.",
,,,,,,,,,,,,12,B,글쿠나! 신장 건강을 위해 무엇을 해야 할까?,글쿠나
,,,,,,,,,,,,13,A,신장 건강을 위해서는 규칙적인 생활과 올바른 식습관을 유지하는 게 중요해.,
,,,,,,,,,,,,14,B,그러면 소금 섭취를 줄이는 게 좋겠지?,
,,,,,,,,,,,,15,A,맞아! 소금 섭취를 줄이고 물을 충분히 마시는 것도 중요해.,
,,,,,,,,,,,,16,B,알겠어. 신장 건강을 위해서 노력해야겠다!,
233030,0001,남자,20,0149,여자,20,,,,건강 및 식음료,장딴지,1,A,오늘은 운동하러 갈까?,
,,,,,,,,,,,,2,B,나는 운동하기 싫어 ㅠㅠ,
,,,,,,,,,,,,3,A,운동은 건강에 좋은거 아니야?,
,,,,,,,,,,,,4,B,그래도 귀찮아서 안해 ㅋㅋ,
,,,,,,,,,,,,5,A,근데 장딴지를 해본 적 있어?,
,,,,,,,,,,,,6,B,장딴지? 뭐야 그거?,
,,,,,,,,,,,,7,A,발목을 강화하는 운동이야. 엄홍길 대장이 유명한거래,
,,,,,,,,,,,,8,B,아 그럼 해봐야겠다 ㅎㅎ,
,,,,,,,,,,,,9,A,걷기 좋은 9월인데 산책하러 갈까?,
,,,,,,,,,,,,10,B,나는 좀 힘들어서 못갈 것 같아 ㅠㅠ,
,,,,,,,,,,,,11,A,걷기는 생각보다 힘들지 않은데,
,,,,,,,,,,,,12,B,나는 발목이 약해서 그래 ㅠㅠ,
,,,,,,,,,,,,13,A,엄홍길 대장은 발목장애가 있었는데도 산을 오르고 다녔다고 해,
,,,,,,,,,,,,14,B,레알 대단한 사람인걸?,레알
,,,,,,,,,,,,15,A,그렇지! 그래서 나도 운동하고 싶어지는거야,
,,,,,,,,,,,,16,B,그럼 나도 한 번 해봐야겠다!,
182978,0001,남자,10,0150,여자,20,,,,건강 및 식음료,수면무호흡증,1,A,오늘은 뭐해? ㅎㅎ,
,,,,,,,,,,,,2,B,난 이번 주말에 책 읽으며 쉬려고 해 ㅋㅋ,
,,,,,,,,,,,,3,A,책? 왜 그래? ㅎ,
,,,,,,,,,,,,4,B,최근에 수면무호흡증에 대해 알게 되었어. 관심이 생겨서 읽어보려고 해 ㅎㅎ,
,,,,,,,,,,,,5,A,수면무호흡증? 그게 뭐임? ㅠㅠ,
,,,,,,,,,,,,6,B,"코를 골며 자는 사람들이 있잖아. 그 중에 심한 코골이로 인해 숨을 멈추는 사람들이 있는데, 그게 수면무호흡증이야. 이런 질환은 심혈관이나 뇌에도 영향을 미칠 수 있어서 치료가 필요한 거야.",
,,,,,,,,,,,,7,A,와 그런 심각한 질환인데.. 치료 방법은 어떻게 되는 거야? ㅎ,
,,,,,,,,,,,,8,B,치료 방법으로는 수면 치료가 있어. 그리고 건강보험 적용을 받을 수도 있어서 비용도 절감할 수 있어.,
,,,,,,,,,,,,9,A,건강보험 적용받는 항목이 무야? 알려줘봐 ㅋㅋ,무야
,,,,,,,,,,,,10,B,건강보험으로는 수면다원검사나 치료기구 대여 등이 가능해. 그래서 비용을 절감할 수 있어.,
,,,,,,,,,,,,11,A,"앗, 그럼 나도 건강보험으로 치료 받을 수 있겠네. 좋은 정보 알려줘서 고마워 ㅎㅎ",
,,,,,,,,,,,,12,B,별말씀을요! 건강은 짜짜 중요하니까 적극적으로 관리해야 해.,짜짜
,,,,,,,,,,,,13,A,마좌 건강은 렬루다가 소중한 거야. 그래서 나도 이제부터 조금씩 건강에 신경 쓰기로 했어.,마좌;렬루
,,,,,,,,,,,,14,B,그렇게 해야 돼! 나도 함께 건강 관리하자!,
,,,,,,,,,,,,15,A,그래! 함께 건강하고 행복한 삶을 살자 ㅎㅎ,
,,,,,,,,,,,,16,B,응! 건강과 행복이 늘 함께하길 바래!,
088196,0099,여자,30,0120,남자,30,,,,건강 및 식음료,오메가-3,1,A,오메가-3 지방산이 심혈관 질환과 우울증 예방에 도움이 된다는데,
,,,,,,,,,,,,2,B,오메가-3는 염증을 줄이고 심장과 뇌 건강에 좋다고 하던데,
,,,,,,,,,,,,3,A,세계보건기구와 미국국립보건원도 오메가-3 섭취를 권장하고 있어,
,,,,,,,,,,,,4,B,근데 오메가-3가 건강에 미치는 효능과 이점에 대해 논란이 있대,
,,,,,,,,,,,,5,A,오메가-3는 다중 불포화지방 중 하나로 심장병과 치매 예방에 도움이 된다고 해,
,,,,,,,,,,,,6,B,"오메가-3에는 알파 리놀렌산, 스테아리돈산, 에이코사펜타에노산, 도코사펜타에노산, DHA가 포함돼 있어",
,,,,,,,,,,,,7,A,DHA와 EPA는 뇌 세포막의 1차 다중 불포화 지방이래,
,,,,,,,,,,,,8,B,그래서 오메가-3는 식이 보조제로도 많이 사용되고 있어,
,,,,,,,,,,,,9,A,오메가-3는 심혈관 질환과 우울증 예방에 도움이 되는 것 같아,
,,,,,,,,,,,,10,B,근데 오메가-3로 당뇨병이나 혈전을 예방할 수는 없다는 연구 결과도 나왔대,
,,,,,,,,,,,,11,A,오메가-3는 건강에 좋은 지방이지만 무조건 섭취해야 할 필요는 없는 건가?,
,,,,,,,,,,,,12,B,그렇다고 해서 오메가-3를 섭취하지 않아도 되는 건 아니야,
,,,,,,,,,,,,13,A,오메가-3를 섭취하면 건강에 도움이 될 수 있겠구나,
,,,,,,,,,,,,14,B,맞아 오메가-3는 건강을 위해 꾸준히 섭취하는 게 좋을 것 같아,
,,,,,,,,,,,,15,A,오메가-3를 섭취하면 심장과 뇌 건강을 보강할 수 있겠지?,
,,,,,,,,,,,,16,B,그렇다고 해서 오메가-3로 모든 건강 문제를 해결할 수는 없지만 도움이 될 수 있어,
237345,0001,남자,20,0142,여자,20,,,,건강 및 식음료,바나나,1,A,바나나 좋아해?,
,,,,,,,,,,,,2,B,"응, 좋아ㅋㅋ",
,,,,,,,,,,,,3,A,바나나에는 영양소가 많대,
,,,,,,,,,,,,4,B,그래서 건강에도 좋다는 거지?,
,,,,,,,,,,,,5,A,ㅇㅇ 체중 조절에도 도움이 돼,ㅇㅇ
,,,,,,,,,,,,6,B,혈당 수치도 개선되는 거 RG?,RG
,,,,,,,,,,,,7,A,"응, 소화도 개선돼서 좋아",
,,,,,,,,,,,,8,B,바나나 많이 먹으면 안 좋을까?,
,,,,,,,,,,,,9,A,너무 많이 먹으면 혈당이 올라갈 수 있어,
,,,,,,,,,,,,10,B,그럼 적당히 먹어야겠다,
,,,,,,,,,,,,11,A,그래야 건강에 도움이 돼,
,,,,,,,,,,,,12,B,바나나 먹으면 포만감도 느껴져,
,,,,,,,,,,,,13,A,마좌 그래서 다이어트에도 좋아,마좌
,,,,,,,,,,,,14,B,바나나 먹으면 피로감도 풀리고 좋아,
,,,,,,,,,,,,15,A,"그렇지, 바나나는 렬루 다재다능해",렬루
,,,,,,,,,,,,16,B,앞으로도 많이 먹어야겠다ㅋㅋ,
102330,0052,여자,30,0120,남자,30,,,,건강 및 식음료,신세계-비건 대안식 브랜드,1,A,내일 코엑스 가는데 점메추 좀 ㅋㅋ.,점메추
,,,,,,,,,,,,2,B,올만에 가네. 비건 음식은 어때. 나 요새 빠짐.,올만
,,,,,,,,,,,,3,A,안그래도 궁금했는데. ㅋㅋ나도 도전해볼까.,
,,,,,,,,,,,,4,B,웅. ㅋㅋ 레스토랑도 추천 해줄까?,
,,,,,,,,,,,,5,A,ㅇㅇ. 코엑스 안에 있는 비건 레스토랑 있어?,
,,,,,,,,,,,,6,B,식물성 대안식 레스토랑인 유아왓유잇에 가 봐.,
,,,,,,,,,,,,7,A,그 브랜드 들어본 거 같은데? 어디서 만든 거야?,
,,,,,,,,,,,,8,B,신세계푸드에서 만든 식물성 대안육 브랜드야. 거기서 레스토랑도 만들었어.,
,,,,,,,,,,,,9,A,그럼 종류는 다양하게 팔고 있어?,
,,,,,,,,,,,,10,B,"함박스테이크, 후토마키, 탄탄면 등 20여종을 팔아.",
,,,,,,,,,,,,11,A,근데 다 고기 들어가는거 아니야?,
,,,,,,,,,,,,12,B,식물성 대안육인 베러 미트의 고기를 사용해서 만든거야.,
,,,,,,,,,,,,13,A,오호. 진짜 찐 비건식이네.,
,,,,,,,,,,,,14,B,웅. 내일 거기 가봐.,
,,,,,,,,,,,,15,A,오케이. 추천 너무 고마워.,
,,,,,,,,,,,,16,B,그래. 나중에도 또 추천해줄게.,
