대화ID,화자A ID,화자A 성별,화자A 연령대,화자B ID,화자B 성별,화자B 연령대,화자C ID,화자C 성별,화자C 연령대,주제,키워드,발화 번호,발화자,발화,신조어
,,,,,,,,,,,,16,B,ㅇㅇ 맞아 그래서 김광현은 진짜 최고야,
231331,0001,남자,20,0143,여자,20,,,,스포츠 및 e스포츠,"벤투호, 대표팀, 매치",1,A,벤투호 매치 기대되네,
,,,,,,,,,,,,2,B,그래! 벤투 감독 대단해,
,,,,,,,,,,,,3,A,벤투 감독은 매치 명단을 발표하나 봐,
,,,,,,,,,,,,4,B,레알? 언제 발표해?,레알
,,,,,,,,,,,,5,A,23일 오전 10시 30분에 기자회견이래,
,,,,,,,,,,,,6,B,그러면 다음 달 매치에 나설 선수들 알 수 있겠네,
,,,,,,,,,,,,7,A,맞아. 6월에 4연전을 치르는대,
,,,,,,,,,,,,8,B,"브라질과도 맞붙는다던데, 힘들겠다",
,,,,,,,,,,,,9,A,맞아. 랭킹 1위라니까,
,,,,,,,,,,,,10,B,"그리고 칠레, 파라과이랑도 대결한다고",
,,,,,,,,,,,,11,A,마지막에는 아프리카 팀이랑 맞대결하나봐,
,,,,,,,,,,,,12,B,카타르 월드컵 준비도 할 거라니까 열심히 하겠다,
,,,,,,,,,,,,13,A,대표팀이 한자리에 모이는 건 오랜만이야,
,,,,,,,,,,,,14,B,그래. 3월에 월드컵 아시아 지역 3차 예선 끝나고,
,,,,,,,,,,,,15,A,벤투 감독도 고민이 많을텐데,
,,,,,,,,,,,,16,B,강팀들 상대로 100％ 전력을 활용하기 어려울텐데,
073531,0084,남자,30,0160,여자,30,,,,스포츠 및 e스포츠,전북 현대,1,A,전북 현대 선수들이 돈 때문에 이적한 거 같아,
,,,,,,,,,,,,2,B,레알? 그럼 돈이 다야?,레알
,,,,,,,,,,,,3,A,그래. 돈 때문에 전북으로 간 거라고 홍명보 감독이 말했어,
,,,,,,,,,,,,4,B,거짓말이라고 아마노 선수가 반박했던 거지?,
,,,,,,,,,,,,5,A,"응, 그래. 아마노 선수는 돈 때문에 간 게 아니라고 해",
,,,,,,,,,,,,6,B,그럼 왜 전북으로 갔을까?,
,,,,,,,,,,,,7,A,아마노 선수는 울산과 재계약 협상을 했지만 공식 오퍼가 없었대,
,,,,,,,,,,,,8,B,그래서 전북으로 간 건가?,
,,,,,,,,,,,,9,A,그래. 전북에서 공식 오퍼가 온 다음에 울산과 미팅을 했대,
,,,,,,,,,,,,10,B,그럼 아마노 선수는 돈 때문에 전북으로 간 게 아니었구나,
,,,,,,,,,,,,11,A,그렇대. 홍명보 감독이 거짓말을 한 거라고 아마노 선수가 말했어,
,,,,,,,,,,,,12,B,아마노 선수는 홍명보 감독을 거짓말쟁이로 비난했구나,
,,,,,,,,,,,,13,A,"응, 그래. 아마노 선수는 울산에 남을 의사가 있었다고 해",
,,,,,,,,,,,,14,B,글엄 왜 전북으로 간거야?,
,,,,,,,,,,,,15,A,아마노 선수는 전북에서 공식 오퍼가 온 다음에 울산과 미팅을 했대,
,,,,,,,,,,,,16,B,그래서 아마노 선수는 돈 때문에 전북으로 간 게 아니었구나,
131839,0092,여자,30,0114,남자,30,,,,스포츠 및 e스포츠,바레인전,1,A,바레인전 렬루다가 재밌었어 ㅋㅋ,렬루
,,,,,,,,,,,,2,B,응! 한국이 3대0으로 이겼잖아!,
,,,,,,,,,,,,3,A,그래서 다음 경기는 누가 상대인데?,
,,,,,,,,,,,,4,B,아직 상대팀이 정해지지 않았어,
,,,,,,,,,,,,5,A,그럼 이영표 기자가 예언한 가상 대진표대로라면 누구랑 만나는 거야?,
,,,,,,,,,,,,6,B,예언대로라면 16강전에서 이란이랑 만나는 거래,
,,,,,,,,,,,,7,A,이란이랑 경기하면 어떨 것 같아?,
,,,,,,,,,,,,8,B,이란은 강한 팀이니까 힘들 것 같아 ㅠㅠ,
,,,,,,,,,,,,9,A,근데 이영표 기자가 예언한대로라면 한국이 이길 수 있을지도 몰라!,
,,,,,,,,,,,,10,B,그렇길 바래봐야지 ㅋㅋ,
,,,,,,,,,,,,11,A,그래도 이번에는 황선홍호 합류했으니까 기대해볼만 하지 않을까?,
,,,,,,,,,,,,12,B,맞아! 황선홍호가 있으면 좋은 결과가 있을 수도 있겠다!,
,,,,,,,,,,,,13,A,그럼 다음 경기도 기대해보자!,
,,,,,,,,,,,,14,B,응! 한국 대표팀 힘!,
,,,,,,,,,,,,15,A,ㅎㅇㅌ! 다음 경기도 기대된다!,
,,,,,,,,,,,,16,B,그래! 한국이 이번에도 이길 수 있길 바래!,
069320,0081,남자,20,0143,여자,20,,,,스포츠 및 e스포츠,김연경,1,A,김연경 선수 은퇴 소식 들음?,
,,,,,,,,,,,,2,B,"응, 들었어! 너무 아쉬워 ㅠㅠ",
,,,,,,,,,,,,3,A,맞아 김연경 선수는 렬루다가 대단했어,렬루
,,,,,,,,,,,,4,B,"응, 그리고 그 사람의 업적은 레게노다고 생각해",레게노
,,,,,,,,,,,,5,A,마좌 3번의 올림픽 메달도 대단하지,마좌
,,,,,,,,,,,,6,B,그리고 그 사람의 열정과 노력도 대단했어,
,,,,,,,,,,,,7,A,맞아 그 사람은 렬루 훌륭한 선수야,렬루
,,,,,,,,,,,,8,B,그래서 그 사람의 은퇴 소식을 듣고 어떤 감정이 들음?,
,,,,,,,,,,,,9,A,킹직히 말하면 너무 아쉬웠어,킹직히
,,,,,,,,,,,,10,B,나도 ㅇㅋㅇㅋ 그 사람의 경기를 항상 응원했거든,
,,,,,,,,,,,,11,A,그래서 그 사람의 향후 계획이 궁금해,
,,,,,,,,,,,,12,B,나도 ㅇㅇ 그 사람의 새로운 도전을 기대해,
,,,,,,,,,,,,13,A,ㅇㅇ 그 사람의 미래가 기대되는군,
,,,,,,,,,,,,14,B,"응, 그 사람은 언제나 최고였으니까",
,,,,,,,,,,,,15,A,마좌 그 사람의 훌륭한 선수 생활을 기억하며 응원할게,마좌
121974,0086,여자,30,0116,남자,30,,,,스포츠 및 e스포츠,액토즈 아레나,1,A,액토즈 아레나에서 어떤 대회를 개최할까?,
,,,,,,,,,,,,2,B,WEGL(World Esports Games & Leagues) 대회를 개최할 거야,
,,,,,,,,,,,,3,A,액토즈 아레나에는 어떤 시설이 있어?,
,,,,,,,,,,,,4,B,"14m 길이의 플렉서블 LED와 경기석 12석, 관람석 100석이 있어",
,,,,,,,,,,,,5,A,음향 시스템도 좋을까?,
,,,,,,,,,,,,6,B,10.2 채널 서라운드 입체 음향 시스템을 적용했어,
,,,,,,,,,,,,7,A,액토즈 아레나에서는 어떤 방송 콘텐츠를 제작할까?,
,,,,,,,,,,,,8,B,게임스타코리아와 같은 방송 콘텐츠도 제작할 거야,
,,,,,,,,,,,,9,A,액토즈 아레나의 개최 일정은 어떻게 되니?,
,,,,,,,,,,,,10,B,아직 정해진 일정은 없어,
,,,,,,,,,,,,11,A,액토즈소프트 대표의 인사말은 어땠어?,
,,,,,,,,,,,,12,B,빠르게 성장하는 e스포츠 산업과 관련해 많은 프로젝트를 준비할 거라고 했어,
,,,,,,,,,,,,13,A,액토즈 아레나에서는 어떤 경기를 볼 수 있을까?,
,,,,,,,,,,,,14,B,e스포츠 경기를 볼 수 있어,
,,,,,,,,,,,,15,A,액토즈 아레나에는 몇 명이 들어갈 수 있을까?,
,,,,,,,,,,,,16,B,관람석에는 100석이 있어,
043056,0088,여자,30,0111,남자,30,,,,스포츠 및 e스포츠,클리프 다이빙,1,A,오늘 서울 다이브 어땠어?,
,,,,,,,,,,,,2,B,진짜 너무 멋있었어 ㅋㅋ,
,,,,,,,,,,,,3,A,렬루? 머박이다 ㅋㅋ,머박;렬루
,,,,,,,,,,,,4,B,응! 양화대교에서 클리프 다이빙을 했어,
,,,,,,,,,,,,5,A,양화대교에서? 짜짜 위험하지 않았어?,짜짜
,,,,,,,,,,,,6,B,안전을 위해서 많은 준비를 했어,
,,,,,,,,,,,,7,A,그래서 얼마나 높이에서 다이빙했어?,
,,,,,,,,,,,,8,B,양화대교에서는 약 18m 높이에서 했어,
,,,,,,,,,,,,9,A,와 머단해! 그런 높이에서 다이빙하는 거 레게노다,레게노;머단하다
,,,,,,,,,,,,10,B,맞아! 하이 다이빙은 레알 짜릿하더라,레알
,,,,,,,,,,,,11,A,나도 한 번 해보고 싶은데 어떻게 시작해야 해?,
,,,,,,,,,,,,12,B,하이 다이빙을 배우려면 전문적인 훈련이 필요해,
,,,,,,,,,,,,13,A,글쿠나. 그럼 얼마나 오래 훈련을 받아야 해?,글쿠나
,,,,,,,,,,,,14,B,경험에 따라 다르지만 몇 년 정도는 걸릴 거야,
,,,,,,,,,,,,15,A,오래 걸리겠다. 그래도 츄라이해보고 싶어,츄라이하다
,,,,,,,,,,,,16,B,그럼 힘내! 클리프 다이빙은 렬루 멋진 경험이야,렬루
036996,0085,여자,30,0116,남자,30,,,,스포츠 및 e스포츠,한강나이트워크42K,1,A,한강나이트워크42K 대회 언제 개최되는거야?,
,,,,,,,,,,,,2,B,7월 30일에 개최돼! 한강페스티벌에서 열리는거야.,
,,,,,,,,,,,,3,A,한강나이트워크42K는 몇 번째 대회야?,
,,,,,,,,,,,,4,B,올해로 6회째 개최되는 대회야. 많은 사람들이 참가하고 있어!,
,,,,,,,,,,,,5,A,한강나이트워크42K는 어떤 코스가 있는거야?,
,,,,,,,,,,,,6,B,"3가지 코스가 있어. 42K, 22K, 15K 코스가 있어!",
,,,,,,,,,,,,7,A,한강나이트워크42K는 어디서 출발하고 어디서 끝나?,
,,,,,,,,,,,,8,B,"42K는 원효대교부터 광진교까지, 22K는 양화대교부터 반포대교까지, 15K는 원효대교부터 반포대교까지 왕복이야!",
,,,,,,,,,,,,9,A,한강나이트워크42K의 제한 시간은 얼마야?,
,,,,,,,,,,,,10,B,"42K는 11시간, 22K는 6시간, 15K는 4시간이야.",
,,,,,,,,,,,,11,A,한강나이트워크42K의 출발 시간은 언제야?,
,,,,,,,,,,,,12,B,"42K는 18시, 19시, 20시에 출발하고, 22K는 19시, 21시, 23시에 출발하고, 15K는 18시, 20시, 22시, 24시에 출발해!",
,,,,,,,,,,,,13,A,한강나이트워크42K에는 무슨 대회 후원사가 있어?,
,,,,,,,,,,,,14,B,한국청정음료의 몽베스트부터 독일 판매 NO1 카페인샴푸 플란투어21까지 다양한 후원사들이 있어!,
,,,,,,,,,,,,15,A,한강나이트워크42K는 한강의 야경을 즐기며 걷는 대회지?,
,,,,,,,,,,,,16,B,맞아! 한강의 야경을 감상하면서 도전 정신을 불태울 수 있는 대회야!,
062260,0096,여자,30,0115,남자,30,,,,스포츠 및 e스포츠,"한국 남자 테니스, 데이비스컵 본선 진출",1,A,요즘 스포츠계에서 좋은 소식만 들려서 넘나 기분 좋음.,넘나
,,,,,,,,,,,,2,B,맞아. 하루 걸러 경기들이 많아서 집콕하는 이유가 늘어남 ㅋㅋ.,집콕
,,,,,,,,,,,,3,A,집콕러가 여기 또 있었구만. ㅋㅋ,집콕러
,,,,,,,,,,,,4,B,넌 요즘 무슨 경기 관심 있는데?,
,,,,,,,,,,,,5,A,한국 남자 테니스! 이번에 사상 최초 2년 연속 데이비스컵 본선에 출격한다더라고.,
,,,,,,,,,,,,6,B,데이비스컵이면 어느 정도의 규모인거야?,
,,,,,,,,,,,,7,A,데이비스컵은 테니스 월드컵으로 불리는 남자 테니스 국가대항전이라고 보면 돼.,
,,,,,,,,,,,,8,B,그럼 본선 진출이면 축구 월드컵 생각하면 16개 나라가 본선진출인거네. 한국도 그 자리를 꿰찬거고!,
,,,,,,,,,,,,9,A,ㅇㅇ. 2년 연속이니까 대단한거지 ㅎ. 대유잼임.,대유잼
,,,,,,,,,,,,10,B,우와. 멤버는 누구 누구야?,
,,,,,,,,,,,,11,A,"권순우, 남지성, 송민규, 정윤선, 홍성찬 선수까지 5명이 팀으로 되어있엉.",
,,,,,,,,,,,,12,B,경기는 어디에서 하는 거?,
,,,,,,,,,,,,13,A,"장소는 12일부터 17일 까지 유럽 4군데에서 조별리그를 펼치는데, 한국은 C조인 스페인 발렌시아에서 해. 그래서 지난 2일 스페인으로 출국했고.",
,,,,,,,,,,,,14,B,같은 조는 어느 나라가 있어?,
,,,,,,,,,,,,15,A,"세르비아, 체코, 스페인이랑 차례로 맞붙음. ㅎㅎ 역대전적이 스페인은 2패, 세르비아는 1패고 세르비아는 처음 붙어.",
,,,,,,,,,,,,16,B,한국은 어느 나라보다 팀워크가 강하다고 생각하니 쭉쭉 올라갔으면 좋겠다.,
,,,,,,,,,,,,17,A,ㅇㅇ. 올해 데이비스컵 본선 진출국 중에서 유일한 아시아 국가임. 그 자체로 대단하지만 진짜 이번에는 더 좋은 소식도 기다려짐. ㅎㅎ,
229877,0001,남자,20,0150,여자,20,,,,스포츠 및 e스포츠,가스공사,1,A,오늘 가스공사 경기 어떰?,
,,,,,,,,,,,,2,B,너무 힘들게 이기긴 했어ㅠㅠ,
,,,,,,,,,,,,3,A,그래도 이대성 선수는 역시 레게노다,레게노
,,,,,,,,,,,,4,B,맞아ㅋㅋ 이대성 선수는 팀의 핵심이야,
,,,,,,,,,,,,5,A,그런데 최근에는 조금 흔들리는 모습을 보이더라,
,,,,,,,,,,,,6,B,체력 부족이 원인이라던데,
,,,,,,,,,,,,7,A,글쿠나ㅎㅎ 그래도 힘내서 이끌어줬으면 좋겠다,글쿠나
,,,,,,,,,,,,8,B,그래서 후반기가 기대되는 거지,
,,,,,,,,,,,,9,A,플레이오프 진출을 위해서는 이대성 선수가 더 노력해야 할 것 같아,
,,,,,,,,,,,,10,B,"맞아ㅋㅋ 어시스트, 스틸 등 다른 면에서도 더 활약해야 해",
,,,,,,,,,,,,11,A,그래도 이대성 선수는 평균 16.9점 기록 중이라니 레게노다,레게노
,,,,,,,,,,,,12,B,맞아ㅎㅎ 그래서 가스공사의 에이스로 불릴만해,
,,,,,,,,,,,,13,A,근데 가스공사는 플레이오프권과는 3게임차인가봐,
,,,,,,,,,,,,14,B,아직 가능성이 있어! 힘내자!,
,,,,,,,,,,,,15,A,응! 믿고 응원할게!,
,,,,,,,,,,,,16,B,고마워ㅎㅎ 함께 응원하자!,
139830,0101,남자,30,0156,여자,30,,,,스포츠 및 e스포츠,인천 동계스포츠,1,A,인천 동계스포츠 실업선수 체결 박박!,박박
,,,,,,,,,,,,2,B,와 렬루? 천희정 선수랑 계약했대?,렬루
,,,,,,,,,,,,3,A,응! 천희정 선수랑 1년 계약했어,
,,,,,,,,,,,,4,B,대박이네 ㅋㅋ 천희정 선수 레게노다,레게노;대박
,,,,,,,,,,,,5,A,그래! 천희정 선수는 연세대 졸업 예정이야,
,,,,,,,,,,,,6,B,인천시체육회가 체결한 거야?,
,,,,,,,,,,,,7,A,응! 인천시체육회에서 체결했어,
,,,,,,,,,,,,8,B,인천 동계스포츠 발전에 큰 도움이 될 것 같아,
,,,,,,,,,,,,9,A,맞아! 인천 동계스포츠 꿈나무들에게도 좋은 모델이 될 거야,
,,,,,,,,,,,,10,B,인천 동계스포츠가 더 성장할 것 같아,
,,,,,,,,,,,,11,A,그래! 앞으로 더 많은 우수한 선수들이 나올 거야,
,,,,,,,,,,,,12,B,인천에도 실업팀이 생겨서 좋은 시설에서 연습할 수 있겠네,
,,,,,,,,,,,,13,A,맞아! 선학국제빙상장에서 연습할 수 있게 됐어,
,,,,,,,,,,,,14,B,천희정 선수가 금메달을 따냈으면 좋겠다,
,,,,,,,,,,,,15,A,그래! 천희정 선수 힘!,
020532,0074,여자,20,0110,남자,20,,,,스포츠 및 e스포츠,스페인축구협회,1,A,와 이거 봄? 스페인축구협회 회장이 사과했대,
,,,,,,,,,,,,2,B,렬루? 뭐 때문에 사과한 거야?,렬루
,,,,,,,,,,,,3,A,스페인 여자축구대표팀이 월드컵에서 우승하고 기뻐서 선수에게 입을 맞추려고 했어,
,,,,,,,,,,,,4,B,"기습 입맞춤이라니, 그런 건 안 돼지",
,,,,,,,,,,,,5,A,그래서 많은 사람들이 비난했어,
,,,,,,,,,,,,6,B,그럴만한 이유가 있네,
,,,,,,,,,,,,7,A,스페인축구협회 회장은 영상을 통해 실수를 저질렀다고 공개 사과했어,
,,,,,,,,,,,,8,B,그래서 사과를 받아들였을까?,
,,,,,,,,,,,,9,A,아마도 그럴 거야. 그래도 많은 사람들이 화를 풀지는 못했어,
,,,,,,,,,,,,10,B,그만큼 큰 일이었구나,
,,,,,,,,,,,,11,A,그래. 스페인 여자축구대표팀이 월드컵에서 우승한 건 역사적인 일이었거든,
,,,,,,,,,,,,12,B,그럼에도 불구하고 그런 행동은 안 되는 거야,
,,,,,,,,,,,,13,A,맞아. 그래서 많은 사람들이 비난했어,
,,,,,,,,,,,,14,B,그런 행동은 렬루다가 문제야,렬루다가
,,,,,,,,,,,,15,A,그래서 이번 사태를 통해 더 배우고 신중하게 행동해야 한다고 말했어,
,,,,,,,,,,,,16,B,그래야 똑같은 일이 반복되지 않겠지,
229505,0001,남자,20,0143,여자,20,,,,스포츠 및 e스포츠,야구,1,A,야구 경기 볼래?,
,,,,,,,,,,,,2,B,응! 어디서?,
,,,,,,,,,,,,3,A,우리 동네 야구장에서 하는 거야,
,,,,,,,,,,,,4,B,꼭 가야지! 언제?,
,,,,,,,,,,,,5,A,내일 오후 3시부터야,
,,,,,,,,,,,,6,B,티켓은 어떻게 해?,
,,,,,,,,,,,,7,A,인터넷으로 예매하면 돼,
,,,,,,,,,,,,8,B,그럼 내가 예매할게,
,,,,,,,,,,,,9,A,고마워! 그럼 내일 봐,
,,,,,,,,,,,,10,B,응! 야구 기대될 것 같아,
,,,,,,,,,,,,11,A,한국 야구도 최악의 위기에 들어갔대,
,,,,,,,,,,,,12,B,렬루? 왜 그래?,렬루
,,,,,,,,,,,,13,A,최근 월드베이스볼클래식에서 패배했거든,
,,,,,,,,,,,,14,B,렬루 안타깝네 ㅠㅠ,렬루
,,,,,,,,,,,,15,A,그래도 우리 팀 응원하러 가야지!,
,,,,,,,,,,,,16,B,맞아! 함께 응원하러 가자!,
139248,0101,남자,30,0152,여자,30,,,,스포츠 및 e스포츠,K리그1,1,A,K리그1 경기 일정 알아?,
,,,,,,,,,,,,2,B,"응, 20일에 22라운드 6경기가 있대",
,,,,,,,,,,,,3,A,파이널A와 파이널B로 나뉘어지는 거 알쥐?,알쥐
,,,,,,,,,,,,4,B,"응, 탑티어 6개팀과 하위 6개팀으로 나뉘어져 마지막 5라운드를 치르는 거지",
,,,,,,,,,,,,5,A,"우승이냐 준우승이냐, 강등이냐 생존이냐가 결정되는 거지",
,,,,,,,,,,,,6,B,맞아 5라운드를 통해 우승과 강등이 결정돼,
,,,,,,,,,,,,7,A,인천 유나이티드가 생존 본능에 시우 타임을 더해 성적을 올리고 있어,
,,,,,,,,,,,,8,B,인천은 FC서울과의 경기에서 1대0으로 이겼지,
,,,,,,,,,,,,9,A,그리고 포항 스틸러스와는 비겼어,
,,,,,,,,,,,,10,B,승점을 추가해서 11위 수원 삼성과 동률이 됐네,
,,,,,,,,,,,,11,A,아직은 순위표 맨 아랫자리에 머물러 있지만 득점에서는 밀려있어,
,,,,,,,,,,,,12,B,인천 감독이 교체 카드로 송시우를 뽑았는데 시즌 2호골을 넣어서 승리의 주역이 됐대,
,,,,,,,,,,,,13,A,송시우는 리그 통산 17골을 기록한 공격수야,
,,,,,,,,,,,,14,B,임팩트는 크지만 다득점은 아니라고,
,,,,,,,,,,,,15,A,그래도 인천은 생존 본능에 시우 타임이 더해져서 좋은 성적을 거둘 것 같아,
,,,,,,,,,,,,16,B,"응, 계속해서 좋은 경기를 펼쳐주길 바래",
221150,0001,남자,20,0144,여자,20,,,,스포츠 및 e스포츠,경기도체육대회,1,A,경기도체육대회가 성공적으로 개최됐네 ㅎㅎ,
,,,,,,,,,,,,2,B,렬루다가 레게노다 ㅠㅠ 경기도민들이 기뻐했겠다,레게노;렬루
,,,,,,,,,,,,3,A,그래 그런데 개회식이 TV로 생중계되고 AI 스포츠 중계 시스템도 도입됐대,
,,,,,,,,,,,,4,B,와 대회 진행 방식이 진보된 것 같아 ㄷㄷ,
,,,,,,,,,,,,5,A,맞아 많은 사람들이 새로운 패러다임을 제시했다고 평가하더라고,
,,,,,,,,,,,,6,B,이번 대회는 3년이 걸렸는데 그동안 참 애를 먹었을 것 같아,
,,,,,,,,,,,,7,A,그래도 대회는 화려하게 막을 내린 것 같아,
,,,,,,,,,,,,8,B,맞아 선수단 지원 등도 잘 이루어졌다고 들었어,
,,,,,,,,,,,,9,A,그렇지 대회는 아직 절반이 지났어,
,,,,,,,,,,,,10,B,어떤 대회들이 있는 거야?,
,,,,,,,,,,,,11,A,‘제68회 경기도체육대회 2022 용인과 ‘제12회 경기도장애인체육대회 2022 용인이 있었어,
,,,,,,,,,,,,12,B,장애인체육대회도 개최되는구나 레게노다,레게노
,,,,,,,,,,,,13,A,맞아 1390만 경기도민이 함께 즐긴 화합의 축제였어,
,,,,,,,,,,,,14,B,용인시민들도 당근 기대와 설렘으로 가득 찼겠다,당근
,,,,,,,,,,,,15,A,이런 대회들은 우리 지역의 문화와 활기를 느낄 수 있는 좋은 기회야,
,,,,,,,,,,,,16,B,짜짜 그렇지 우리도 운동 열심히 해야겠다,짜짜
073737,0084,남자,30,0156,여자,30,,,,스포츠 및 e스포츠,"우즈, 마스터스 토너먼트, 선수들",1,A,우즈가 마스터스 토너먼트에 출전한다는 소식 들음?,
,,,,,,,,,,,,2,B,"응, 들었어! 짜짜 기뻐!",짜짜
,,,,,,,,,,,,3,A,우즈는 레알 대단한 선수야,레알
,,,,,,,,,,,,4,B,마좌 그리고 그 사람은 우승할 수 있는 방법을 알고 있어,마좌
,,,,,,,,,,,,5,A,로리 매킬로이도 그 사람을 칭찬했더라,
,,,,,,,,,,,,6,B,로리 매킬로이도 우즈의 복귀를 환영한다고 했지,
,,,,,,,,,,,,7,A,로리 매킬로이는 우즈가 어떤 일을 해내도 놀라지 않을 거라고 했어,
,,,,,,,,,,,,8,B,마스터스 토너먼트에서 5승을 기록중인 우즈니까 놀라지 않겠지,
,,,,,,,,,,,,9,A,우즈의 몸이 버텨준다면 다시 우승할 수 있을 거야,
,,,,,,,,,,,,10,B,마좌 그리고 우즈는 오거스타 내셔널 골프클럽을 잘 알고 있어,마좌
,,,,,,,,,,,,11,A,우즈는 2019년에도 마스터스에서 우승했었지,
,,,,,,,,,,,,12,B,웅웅 그래서 우즈는 우승을 놓치지 않을 거야,
,,,,,,,,,,,,13,A,니클라우스도 우즈의 복귀를 환영했어,
,,,,,,,,,,,,14,B,니클라우스는 우즈의 성과를 레게노다고 말했지,레게노
,,,,,,,,,,,,15,A,우즈의 출전 소식을 듣고 다른 선수들도 기뻐했어,
,,,,,,,,,,,,16,B,마스터스 토너먼트가 더 흥미로워질 것 같아!,
020988,0075,여자,20,0104,남자,20,,,,스포츠 및 e스포츠,"첼시, 리버풀",1,A,와 첼리버 경기 어땠어?,
,,,,,,,,,,,,2,B,짜짜 재밌었어ㅋㅋ 첼리버 경기는 항상 기대되지,짜짜
,,,,,,,,,,,,3,A,그래? 저번에도 엄청 끝내주더라,
,,,,,,,,,,,,4,B,응 그래서 이번에도 기대했는데 1대1 무승부였어,
